0.3um,co2,date,time,weather_idx
1046,438,2026-01-14,19.88,168
1092,438,2026-01-14,19.88277777777778,168
1247,438,2026-01-14,19.885555555555555,168
1341,438,2026-01-14,19.888333333333332,168
1317,438,2026-01-14,19.891111111111112,168
1257,438,2026-01-14,19.89388888888889,168
1283,438,2026-01-14,19.896666666666665,168
1320,438,2026-01-14,19.899444444444445,168
1191,438,2026-01-14,19.90222222222222,168
1205,438,2026-01-14,19.904999999999998,168
1347,438,2026-01-14,19.907777777777778,168
1185,438,2026-01-14,19.910555555555554,168
1115,438,2026-01-14,19.91333333333333,168
1307,437,2026-01-14,19.91611111111111,168
1179,437,2026-01-14,19.91888888888889,168
1121,437,2026-01-14,19.921666666666667,168
1140,437,2026-01-14,19.924444444444447,168
1307,437,2026-01-14,19.927222222222223,168
1158,437,2026-01-14,19.93,168
1091,437,2026-01-14,19.93277777777778,168
1097,438,2026-01-14,19.935555555555556,168
1142,438,2026-01-14,19.938333333333333,168
1153,438,2026-01-14,19.941111111111113,168
1131,438,2026-01-14,19.94388888888889,168
1149,438,2026-01-14,19.946666666666665,168
1264,439,2026-01-14,19.949444444444445,168
1194,439,2026-01-14,19.952222222222222,168
1180,439,2026-01-14,19.955,168
1324,439,2026-01-14,19.95777777777778,168
1264,439,2026-01-14,19.960555555555555,168
1224,439,2026-01-14,19.96333333333333,168
1152,439,2026-01-14,19.96611111111111,168
1167,439,2026-01-14,19.968888888888888,168
1091,439,2026-01-14,19.971666666666664,168
1063,439,2026-01-14,19.974444444444444,168
1191,439,2026-01-14,19.97722222222222,168
1276,440,2026-01-14,19.979999999999997,168
1149,440,2026-01-14,19.982777777777777,168
1327,440,2026-01-14,19.985555555555557,168
1370,440,2026-01-14,19.988333333333333,168
1128,440,2026-01-14,19.991111111111113,168
1198,440,2026-01-14,19.99388888888889,168
1191,440,2026-01-14,19.996666666666666,168
1104,440,2026-01-14,19.999444444444446,168
1169,440,2026-01-14,20.002222222222223,168
1314,440,2026-01-14,20.005,168
1216,440,2026-01-14,20.00777777777778,168
1073,440,2026-01-14,20.010555555555555,168
1170,440,2026-01-14,20.013333333333332,168
1120,440,2026-01-14,20.016111111111112,168
1223,440,2026-01-14,20.01888888888889,168
1299,440,2026-01-14,20.021666666666665,168
1263,440,2026-01-14,20.024444444444445,168
1137,441,2026-01-14,20.02722222222222,168
1140,441,2026-01-14,20.029999999999998,168
1278,441,2026-01-14,20.032777777777778,168
1351,440,2026-01-14,20.035555555555558,168
1364,440,2026-01-14,20.038333333333334,168
1216,440,2026-01-14,20.041111111111114,168
1272,440,2026-01-14,20.04388888888889,168
1262,440,2026-01-14,20.046666666666667,168
1423,440,2026-01-14,20.049444444444447,168
1342,440,2026-01-14,20.052222222222223,168
1325,440,2026-01-14,20.055,168
1316,440,2026-01-14,20.05777777777778,168
1293,440,2026-01-14,20.060555555555556,168
1230,440,2026-01-14,20.063333333333333,168
1147,440,2026-01-14,20.066111111111113,168
1266,439,2026-01-14,20.06888888888889,168
1259,439,2026-01-14,20.071666666666665,168
1208,439,2026-01-14,20.074444444444445,168
1260,439,2026-01-14,20.077222222222222,168
1268,439,2026-01-14,20.08,168
1336,439,2026-01-14,20.08277777777778,168
1171,439,2026-01-14,20.085555555555555,168
1072,439,2026-01-14,20.08833333333333,168
1162,439,2026-01-14,20.09111111111111,168
1110,439,2026-01-14,20.093888888888888,168
1086,439,2026-01-14,20.096666666666664,168
1078,439,2026-01-14,20.099444444444444,168
1159,439,2026-01-14,20.102222222222224,168
1159,439,2026-01-14,20.105,168
1259,439,2026-01-14,20.10777777777778,168
1236,439,2026-01-14,20.110555555555557,168
1224,439,2026-01-14,20.113333333333333,168
1287,439,2026-01-14,20.116111111111113,168
1290,439,2026-01-14,20.11888888888889,168
1251,439,2026-01-14,20.121666666666666,168
1095,439,2026-01-14,20.124444444444446,168
938,439,2026-01-14,20.127222222222223,168
1183,439,2026-01-14,20.13,168
1215,439,2026-01-14,20.13277777777778,168
1167,439,2026-01-14,20.135555555555555,168
1209,439,2026-01-14,20.138333333333332,168
1221,439,2026-01-14,20.141111111111112,168
1311,439,2026-01-14,20.14388888888889,168
1203,439,2026-01-14,20.146666666666665,168
1257,439,2026-01-14,20.149444444444445,168
1251,439,2026-01-14,20.15222222222222,168
1217,439,2026-01-14,20.154999999999998,168
1256,439,2026-01-14,20.157777777777778,168
1232,439,2026-01-14,20.160555555555554,168
1201,438,2026-01-14,20.16333333333333,168
1140,438,2026-01-14,20.16611111111111,168
1086,437,2026-01-14,20.16888888888889,168
1004,437,2026-01-14,20.171666666666667,168
1128,437,2026-01-14,20.174444444444447,168
1243,437,2026-01-14,20.177222222222223,168
1193,437,2026-01-14,20.18,168
1171,437,2026-01-14,20.18277777777778,168
1133,437,2026-01-14,20.185555555555556,168
1152,437,2026-01-14,20.188333333333333,168
1185,437,2026-01-14,20.191111111111113,168
1223,437,2026-01-14,20.19388888888889,168
1254,437,2026-01-14,20.196666666666665,168
1178,437,2026-01-14,20.199444444444445,168
1245,437,2026-01-14,20.202222222222222,168
1108,437,2026-01-14,20.205,168
1027,437,2026-01-14,20.20777777777778,168
1233,436,2026-01-14,20.210555555555555,168
1263,436,2026-01-14,20.21333333333333,168
1101,436,2026-01-14,20.21611111111111,168
1120,436,2026-01-14,20.218888888888888,168
1281,436,2026-01-14,20.221666666666664,168
1254,436,2026-01-14,20.224444444444444,168
1199,436,2026-01-14,20.22722222222222,168
1289,436,2026-01-14,20.229999999999997,168
1297,436,2026-01-14,20.232777777777777,168
1086,436,2026-01-14,20.235555555555557,168
1097,436,2026-01-14,20.238333333333333,168
1250,436,2026-01-14,20.241111111111113,168
1161,436,2026-01-14,20.24388888888889,168
1007,436,2026-01-14,20.246666666666666,168
1124,436,2026-01-14,20.249444444444446,168
1215,436,2026-01-14,20.252222222222223,168
1290,436,2026-01-14,20.255,168
1242,436,2026-01-14,20.25777777777778,168
1138,436,2026-01-14,20.260555555555555,168
1146,436,2026-01-14,20.263333333333332,168
1201,436,2026-01-14,20.266111111111112,168
1193,436,2026-01-14,20.26888888888889,168
1196,436,2026-01-14,20.271666666666665,168
1140,436,2026-01-14,20.274444444444445,168
1138,436,2026-01-14,20.27722222222222,168
1125,435,2026-01-14,20.279999999999998,168
1129,435,2026-01-14,20.282777777777778,168
1065,435,2026-01-14,20.285555555555558,168
1091,435,2026-01-14,20.288333333333334,168
1149,435,2026-01-14,20.291111111111114,168
1344,435,2026-01-14,20.29388888888889,168
1194,434,2026-01-14,20.296666666666667,168
1098,434,2026-01-14,20.299444444444447,168
1042,434,2026-01-14,20.302222222222223,168
1147,434,2026-01-14,20.305,168
1226,434,2026-01-14,20.30777777777778,168
1173,434,2026-01-14,20.310555555555556,168
1002,434,2026-01-14,20.313333333333333,168
926,434,2026-01-14,20.316111111111113,168
1045,434,2026-01-14,20.31888888888889,168
1057,434,2026-01-14,20.321666666666665,168
983,434,2026-01-14,20.324444444444445,168
956,433,2026-01-14,20.327222222222222,168
1138,433,2026-01-14,20.33,168
1179,434,2026-01-14,20.33277777777778,168
1148,434,2026-01-14,20.335555555555555,168
1168,434,2026-01-14,20.33833333333333,168
1153,434,2026-01-14,20.34111111111111,168
1244,434,2026-01-14,20.343888888888888,168
1091,434,2026-01-14,20.346666666666664,168
973,433,2026-01-14,20.349444444444444,168
1096,434,2026-01-14,20.352222222222224,168
1350,434,2026-01-14,20.355,168
1273,434,2026-01-14,20.35777777777778,168
1185,434,2026-01-14,20.360555555555557,168
1173,434,2026-01-14,20.363333333333333,168
1044,434,2026-01-14,20.366111111111113,168
1110,434,2026-01-14,20.36888888888889,168
1111,434,2026-01-14,20.371666666666666,168
1055,434,2026-01-14,20.374444444444446,168
1068,434,2026-01-14,20.377222222222223,168
1131,434,2026-01-14,20.38,168
1239,434,2026-01-14,20.38277777777778,168
1256,434,2026-01-14,20.385555555555555,169
1220,434,2026-01-14,20.388333333333332,169
1186,434,2026-01-14,20.391111111111112,169
1172,434,2026-01-14,20.39388888888889,169
1228,434,2026-01-14,20.396666666666665,169
1215,434,2026-01-14,20.399444444444445,169
1245,434,2026-01-14,20.40222222222222,169
1296,434,2026-01-14,20.404999999999998,169
1273,434,2026-01-14,20.407777777777778,169
1288,434,2026-01-14,20.410555555555554,169
1152,434,2026-01-14,20.41333333333333,169
1088,434,2026-01-14,20.41611111111111,169
1197,434,2026-01-14,20.41888888888889,169
1134,434,2026-01-14,20.421666666666667,169
1059,434,2026-01-14,20.424444444444447,169
1239,433,2026-01-14,20.427222222222223,169
1389,433,2026-01-14,20.43,169
1248,433,2026-01-14,20.43277777777778,169
1112,433,2026-01-14,20.435555555555556,169
1172,433,2026-01-14,20.438333333333333,169
1252,433,2026-01-14,20.441111111111113,169
1235,433,2026-01-14,20.44388888888889,169
1245,433,2026-01-14,20.446666666666665,169
1219,433,2026-01-14,20.449444444444445,169
1072,433,2026-01-14,20.452222222222222,169
1136,433,2026-01-14,20.455,169
1196,433,2026-01-14,20.45777777777778,169
1130,433,2026-01-14,20.460555555555555,169
1032,433,2026-01-14,20.46333333333333,169
1122,433,2026-01-14,20.46611111111111,169
1250,434,2026-01-14,20.468888888888888,169
1257,434,2026-01-14,20.471666666666664,169
1186,434,2026-01-14,20.474444444444444,169
1174,434,2026-01-14,20.47722222222222,169
1260,434,2026-01-14,20.479999999999997,169
1197,434,2026-01-14,20.482777777777777,169
1206,434,2026-01-14,20.485555555555557,169
1209,434,2026-01-14,20.488333333333333,169
1101,434,2026-01-14,20.491111111111113,169
1076,434,2026-01-14,20.49388888888889,169
1170,434,2026-01-14,20.496666666666666,169
1216,434,2026-01-14,20.499444444444446,169
1183,434,2026-01-14,20.502222222222223,169
1033,434,2026-01-14,20.505,169
1086,434,2026-01-14,20.50777777777778,169
1332,434,2026-01-14,20.510555555555555,169
1251,434,2026-01-14,20.513333333333332,169
1173,434,2026-01-14,20.516111111111112,169
1142,433,2026-01-14,20.51888888888889,169
1137,433,2026-01-14,20.521666666666665,169
1141,433,2026-01-14,20.524444444444445,169
1101,432,2026-01-14,20.52722222222222,169
1230,432,2026-01-14,20.529999999999998,169
1269,432,2026-01-14,20.532777777777778,169
1209,431,2026-01-14,20.535555555555558,169
1274,431,2026-01-14,20.538333333333334,169
1336,431,2026-01-14,20.541111111111114,169
1110,431,2026-01-14,20.54388888888889,169
1081,431,2026-01-14,20.546666666666667,169
1245,431,2026-01-14,20.549444444444447,169
1311,430,2026-01-14,20.552222222222223,169
1035,430,2026-01-14,20.555,169
957,430,2026-01-14,20.55777777777778,169
1143,430,2026-01-14,20.560555555555556,169
1229,430,2026-01-14,20.563333333333333,169
1284,430,2026-01-14,20.566111111111113,169
1197,430,2026-01-14,20.56888888888889,169
1113,430,2026-01-14,20.571666666666665,169
1194,430,2026-01-14,20.574444444444445,169
1185,430,2026-01-14,20.577222222222222,169
1180,430,2026-01-14,20.58,169
1292,430,2026-01-14,20.58277777777778,169
1359,430,2026-01-14,20.585555555555555,169
1221,430,2026-01-14,20.58833333333333,169
1300,430,2026-01-14,20.59111111111111,169
1349,430,2026-01-14,20.593888888888888,169
1280,430,2026-01-14,20.596666666666664,169
1338,430,2026-01-14,20.599444444444444,169
1411,430,2026-01-14,20.602222222222224,169
1244,430,2026-01-14,20.605,169
1213,430,2026-01-14,20.60777777777778,169
1272,429,2026-01-14,20.610555555555557,169
1119,429,2026-01-14,20.613333333333333,169
1156,429,2026-01-14,20.616111111111113,169
1233,429,2026-01-14,20.61888888888889,169
1168,429,2026-01-14,20.621666666666666,169
1301,429,2026-01-14,20.624444444444446,169
1252,429,2026-01-14,20.627222222222223,169
1345,429,2026-01-14,20.63,169
1161,429,2026-01-14,20.63277777777778,169
1226,429,2026-01-14,20.635555555555555,169
1287,429,2026-01-14,20.638333333333332,169
1288,429,2026-01-14,20.641111111111112,169
1260,429,2026-01-14,20.64388888888889,169
1205,429,2026-01-14,20.646666666666665,169
1209,429,2026-01-14,20.649444444444445,169
1234,429,2026-01-14,20.65222222222222,169
1352,429,2026-01-14,20.654999999999998,169
1400,430,2026-01-14,20.657777777777778,169
1404,430,2026-01-14,20.660555555555554,169
1358,430,2026-01-14,20.66333333333333,169
1162,430,2026-01-14,20.66611111111111,169
1245,430,2026-01-14,20.66888888888889,169
1355,430,2026-01-14,20.671666666666667,169
1362,430,2026-01-14,20.674444444444447,169
1413,430,2026-01-14,20.677222222222223,169
1481,430,2026-01-14,20.68,169
1398,430,2026-01-14,20.68277777777778,169
1230,430,2026-01-14,20.685555555555556,169
1262,430,2026-01-14,20.688333333333333,169
1273,431,2026-01-14,20.691111111111113,169
1284,431,2026-01-14,20.69388888888889,169
1165,431,2026-01-14,20.696666666666665,169
1157,431,2026-01-14,20.699444444444445,169
1228,431,2026-01-14,20.702222222222222,169
1129,431,2026-01-14,20.705,169
1136,431,2026-01-14,20.70777777777778,169
1317,431,2026-01-14,20.710555555555555,169
1331,431,2026-01-14,20.71333333333333,169
1356,431,2026-01-14,20.71611111111111,169
1254,431,2026-01-14,20.718888888888888,169
1225,431,2026-01-14,20.721666666666664,169
1148,430,2026-01-14,20.724444444444444,169
1035,430,2026-01-14,20.72722222222222,169
1145,430,2026-01-14,20.729999999999997,169
1220,430,2026-01-14,20.732777777777777,169
1187,429,2026-01-14,20.735555555555557,169
1326,429,2026-01-14,20.738333333333333,169
1369,428,2026-01-14,20.741111111111113,169
1149,428,2026-01-14,20.74388888888889,169
1126,428,2026-01-14,20.746666666666666,169
1296,428,2026-01-14,20.749444444444446,169
1278,428,2026-01-14,20.752222222222223,169
1239,428,2026-01-14,20.755,169
1148,428,2026-01-14,20.75777777777778,169
1176,428,2026-01-14,20.760555555555555,169
1159,428,2026-01-14,20.763333333333332,169
1159,428,2026-01-14,20.766111111111112,169
1380,428,2026-01-14,20.76888888888889,169
1409,429,2026-01-14,20.771666666666665,169
1371,428,2026-01-14,20.774444444444445,169
1276,428,2026-01-14,20.77722222222222,169
1206,428,2026-01-14,20.779999999999998,169
1275,428,2026-01-14,20.782777777777778,169
1289,428,2026-01-14,20.785555555555558,169
1133,428,2026-01-14,20.788333333333334,169
1163,428,2026-01-14,20.791111111111114,169
1194,428,2026-01-14,20.79388888888889,169
1140,428,2026-01-14,20.796666666666667,169
1130,429,2026-01-14,20.799444444444447,169
1164,429,2026-01-14,20.802222222222223,169
1116,429,2026-01-14,20.805,169
1201,429,2026-01-14,20.80777777777778,169
1253,430,2026-01-14,20.810555555555556,169
1125,430,2026-01-14,20.813333333333333,169
1095,430,2026-01-14,20.816111111111113,169
1131,430,2026-01-14,20.81888888888889,169
1170,430,2026-01-14,20.821666666666665,169
1239,430,2026-01-14,20.824444444444445,169
1197,431,2026-01-14,20.827222222222222,169
1180,430,2026-01-14,20.83,169
1233,430,2026-01-14,20.83277777777778,169
1185,430,2026-01-14,20.835555555555555,169
1128,431,2026-01-14,20.83833333333333,169
1143,431,2026-01-14,20.84111111111111,169
1068,431,2026-01-14,20.843888888888888,169
1208,431,2026-01-14,20.846666666666664,169
1293,431,2026-01-14,20.849444444444444,169
1245,431,2026-01-14,20.852222222222224,169
1160,431,2026-01-14,20.855,169
1251,431,2026-01-14,20.85777777777778,169
1132,430,2026-01-14,20.860555555555557,169
1077,430,2026-01-14,20.863333333333333,169
1146,430,2026-01-14,20.866111111111113,169
1149,430,2026-01-14,20.86888888888889,169
1114,430,2026-01-14,20.871666666666666,169
1182,430,2026-01-14,20.874444444444446,169
1125,431,2026-01-14,20.877222222222223,169
1183,431,2026-01-14,20.88,169
1360,430,2026-01-14,20.88277777777778,169
1255,430,2026-01-14,20.885555555555555,169
1100,430,2026-01-14,20.888333333333332,169
1155,430,2026-01-14,20.891111111111112,169
1306,430,2026-01-14,20.89388888888889,169
1209,430,2026-01-14,20.896666666666665,169
1242,430,2026-01-14,20.899444444444445,169
1224,430,2026-01-14,20.90222222222222,169
1223,429,2026-01-14,20.904999999999998,169
1209,429,2026-01-14,20.907777777777778,169
1107,429,2026-01-14,20.910555555555554,169
1096,429,2026-01-14,20.91333333333333,169
1189,429,2026-01-14,20.91611111111111,169
1189,429,2026-01-14,20.91888888888889,169
1272,429,2026-01-14,20.921666666666667,169
1200,429,2026-01-14,20.924444444444447,169
1398,429,2026-01-14,20.927222222222223,169
1242,429,2026-01-14,20.93,169
1104,429,2026-01-14,20.93277777777778,169
1122,429,2026-01-14,20.935555555555556,169
1067,429,2026-01-14,20.938333333333333,169
1068,429,2026-01-14,20.941111111111113,169
1084,430,2026-01-14,20.94388888888889,169
1102,430,2026-01-14,20.946666666666665,169
1090,430,2026-01-14,20.949444444444445,169
1236,430,2026-01-14,20.952222222222222,169
1289,430,2026-01-14,20.955,169
1137,430,2026-01-14,20.95777777777778,169
1266,430,2026-01-14,20.960555555555555,169
1190,430,2026-01-14,20.96333333333333,169
1284,430,2026-01-14,20.96611111111111,169
1343,431,2026-01-14,20.968888888888888,169
1137,431,2026-01-14,20.971666666666664,169
1080,431,2026-01-14,20.974444444444444,169
1185,431,2026-01-14,20.97722222222222,169
1194,432,2026-01-14,20.979999999999997,169
1175,432,2026-01-14,20.982777777777777,169
1186,432,2026-01-14,20.985555555555557,169
1293,432,2026-01-14,20.988333333333333,169
1305,432,2026-01-14,20.991111111111113,169
1216,432,2026-01-14,20.99388888888889,169
1264,431,2026-01-14,20.996666666666666,169
1272,431,2026-01-14,20.999444444444446,169
1149,431,2026-01-14,21.002222222222223,169
1116,431,2026-01-14,21.005,169
1226,431,2026-01-14,21.00777777777778,169
1266,431,2026-01-14,21.010555555555555,169
1287,431,2026-01-14,21.013333333333332,169
1255,431,2026-01-14,21.016111111111112,169
1174,431,2026-01-14,21.01888888888889,169
1090,430,2026-01-14,21.021666666666665,169
1002,430,2026-01-14,21.024444444444445,169
1104,430,2026-01-14,21.02722222222222,169
1110,430,2026-01-14,21.029999999999998,169
1139,430,2026-01-14,21.032777777777778,169
1168,430,2026-01-14,21.035555555555558,169
1076,430,2026-01-14,21.038333333333334,169
1106,430,2026-01-14,21.041111111111114,169
1196,430,2026-01-14,21.04388888888889,169
1325,430,2026-01-14,21.046666666666667,169
1269,430,2026-01-14,21.049444444444447,169
1345,431,2026-01-14,21.052222222222223,169
1330,431,2026-01-14,21.055,169
1211,431,2026-01-14,21.05777777777778,169
1210,431,2026-01-14,21.060555555555556,169
1234,431,2026-01-14,21.063333333333333,169
1218,431,2026-01-14,21.066111111111113,169
1240,432,2026-01-14,21.06888888888889,169
1151,432,2026-01-14,21.071666666666665,169
1157,432,2026-01-14,21.074444444444445,169
1111,432,2026-01-14,21.077222222222222,169
1077,432,2026-01-14,21.08,169
1084,432,2026-01-14,21.08277777777778,169
1098,432,2026-01-14,21.085555555555555,169
987,432,2026-01-14,21.08833333333333,169
1018,432,2026-01-14,21.09111111111111,169
1166,432,2026-01-14,21.093888888888888,169
1209,432,2026-01-14,21.096666666666664,169
1232,432,2026-01-14,21.099444444444444,169
999,432,2026-01-14,21.102222222222224,169
1071,432,2026-01-14,21.105,169
1193,432,2026-01-14,21.10777777777778,169
1181,432,2026-01-14,21.110555555555557,169
1271,432,2026-01-14,21.113333333333333,169
1117,432,2026-01-14,21.116111111111113,169
1090,431,2026-01-14,21.11888888888889,169
1359,431,2026-01-14,21.121666666666666,169
1256,431,2026-01-14,21.124444444444446,169
1272,431,2026-01-14,21.127222222222223,169
1427,431,2026-01-14,21.13,169
1206,431,2026-01-14,21.13277777777778,169
1121,431,2026-01-14,21.135555555555555,169
1078,431,2026-01-14,21.138333333333332,169
1014,431,2026-01-14,21.141111111111112,169
1041,430,2026-01-14,21.14388888888889,169
1134,430,2026-01-14,21.146666666666665,169
1053,430,2026-01-14,21.149444444444445,169
1140,430,2026-01-14,21.15222222222222,169
1183,430,2026-01-14,21.154999999999998,169
1104,430,2026-01-14,21.157777777777778,169
1057,430,2026-01-14,21.160555555555554,169
1127,430,2026-01-14,21.16333333333333,169
1080,430,2026-01-14,21.16611111111111,169
1079,430,2026-01-14,21.16888888888889,169
1146,430,2026-01-14,21.171666666666667,169
1161,430,2026-01-14,21.174444444444447,169
1084,430,2026-01-14,21.177222222222223,169
1105,430,2026-01-14,21.18,169
1169,430,2026-01-14,21.18277777777778,169
1212,430,2026-01-14,21.185555555555556,169
1401,430,2026-01-14,21.188333333333333,169
1323,430,2026-01-14,21.191111111111113,169
1226,429,2026-01-14,21.19388888888889,169
1214,429,2026-01-14,21.196666666666665,169
1337,430,2026-01-14,21.199444444444445,169
1429,429,2026-01-14,21.202222222222222,169
1443,430,2026-01-14,21.205,169
1374,430,2026-01-14,21.20777777777778,169
1230,430,2026-01-14,21.210555555555555,169
1188,430,2026-01-14,21.21333333333333,169
1236,430,2026-01-14,21.21611111111111,169
1198,430,2026-01-14,21.218888888888888,169
1145,430,2026-01-14,21.221666666666664,169
1245,430,2026-01-14,21.224444444444444,169
1186,431,2026-01-14,21.22722222222222,169
1163,431,2026-01-14,21.229999999999997,169
1204,432,2026-01-14,21.232777777777777,169
1138,432,2026-01-14,21.235555555555557,169
1185,433,2026-01-14,21.238333333333333,169
1236,433,2026-01-14,21.241111111111113,169
1282,434,2026-01-14,21.24388888888889,169
1242,434,2026-01-14,21.246666666666666,169
1131,434,2026-01-14,21.249444444444446,169
1038,434,2026-01-14,21.252222222222223,169
1153,433,2026-01-14,21.255,169
1227,433,2026-01-14,21.25777777777778,169
1160,433,2026-01-14,21.260555555555555,169
1155,433,2026-01-14,21.263333333333332,169
1200,433,2026-01-14,21.266111111111112,169
1296,433,2026-01-14,21.26888888888889,169
1317,432,2026-01-14,21.271666666666665,169
1366,432,2026-01-14,21.274444444444445,169
1373,432,2026-01-14,21.27722222222222,169
1156,432,2026-01-14,21.279999999999998,169
1149,432,2026-01-14,21.282777777777778,169
1162,432,2026-01-14,21.285555555555558,169
1206,432,2026-01-14,21.288333333333334,169
1227,432,2026-01-14,21.291111111111114,169
1185,432,2026-01-14,21.29388888888889,169
1183,432,2026-01-14,21.296666666666667,169
1338,432,2026-01-14,21.299444444444447,169
1221,432,2026-01-14,21.302222222222223,169
1090,432,2026-01-14,21.305,169
1158,432,2026-01-14,21.30777777777778,169
1144,432,2026-01-14,21.310555555555556,169
1074,432,2026-01-14,21.313333333333333,169
1064,432,2026-01-14,21.316111111111113,169
1036,432,2026-01-14,21.31888888888889,169
1167,432,2026-01-14,21.321666666666665,169
1171,432,2026-01-14,21.324444444444445,169
1196,432,2026-01-14,21.327222222222222,169
1264,432,2026-01-14,21.33,169
1184,432,2026-01-14,21.33277777777778,169
1078,432,2026-01-14,21.335555555555555,169
1142,432,2026-01-14,21.33833333333333,169
1270,432,2026-01-14,21.34111111111111,169
1207,432,2026-01-14,21.343888888888888,169
1194,432,2026-01-14,21.346666666666664,169
1262,432,2026-01-14,21.349444444444444,169
1314,432,2026-01-14,21.352222222222224,169
1196,433,2026-01-14,21.355,169
1214,433,2026-01-14,21.35777777777778,169
1245,433,2026-01-14,21.360555555555557,169
1215,433,2026-01-14,21.363333333333333,169
1299,433,2026-01-14,21.366111111111113,169
1290,433,2026-01-14,21.36888888888889,169
1322,433,2026-01-14,21.371666666666666,169
1356,433,2026-01-14,21.374444444444446,169
1198,433,2026-01-14,21.377222222222223,169
1194,433,2026-01-14,21.38,169
1242,433,2026-01-14,21.38277777777778,169
1179,433,2026-01-14,21.385555555555555,170
1165,433,2026-01-14,21.388333333333332,170
1166,433,2026-01-14,21.391111111111112,170
1141,433,2026-01-14,21.39388888888889,170
1123,433,2026-01-14,21.396666666666665,170
1151,433,2026-01-14,21.399444444444445,170
1210,434,2026-01-14,21.40222222222222,170
1141,434,2026-01-14,21.404999999999998,170
1140,434,2026-01-14,21.407777777777778,170
1177,434,2026-01-14,21.410555555555554,170
1184,434,2026-01-14,21.41333333333333,170
1281,434,2026-01-14,21.41611111111111,170
1336,434,2026-01-14,21.41888888888889,170
1222,434,2026-01-14,21.421666666666667,170
1185,434,2026-01-14,21.424444444444447,170
1215,434,2026-01-14,21.427222222222223,170
1226,434,2026-01-14,21.43,170
1197,434,2026-01-14,21.43277777777778,170
1223,434,2026-01-14,21.435555555555556,170
1225,435,2026-01-14,21.438333333333333,170
1224,435,2026-01-14,21.441111111111113,170
1182,435,2026-01-14,21.44388888888889,170
1063,435,2026-01-14,21.446666666666665,170
1153,435,2026-01-14,21.449444444444445,170
1228,435,2026-01-14,21.452222222222222,170
1135,435,2026-01-14,21.455,170
1242,435,2026-01-14,21.45777777777778,170
1211,435,2026-01-14,21.460555555555555,170
1153,435,2026-01-14,21.46333333333333,170
1431,435,2026-01-14,21.46611111111111,170
1287,435,2026-01-14,21.468888888888888,170
1143,435,2026-01-14,21.471666666666664,170
