0.3um,co2,date,time,weather_idx
2051,697,2026-01-13,19.035555555555558,144
5397,633,2026-01-13,19.038333333333334,144
2663,565,2026-01-13,19.041111111111114,144
1283,524,2026-01-13,19.04388888888889,144
1328,491,2026-01-13,19.046666666666667,144
1299,471,2026-01-13,19.049444444444447,144
1291,457,2026-01-13,19.052222222222223,144
1353,449,2026-01-13,19.055,144
1283,443,2026-01-13,19.05777777777778,144
1312,438,2026-01-13,19.060555555555556,144
1293,436,2026-01-13,19.063333333333333,144
1308,434,2026-01-13,19.066111111111113,144
1365,431,2026-01-13,19.06888888888889,144
1463,430,2026-01-13,19.071666666666665,144
1500,429,2026-01-13,19.074444444444445,144
1393,429,2026-01-13,19.077222222222222,144
1200,428,2026-01-13,19.08,144
1230,428,2026-01-13,19.08277777777778,144
1378,428,2026-01-13,19.085555555555555,144
1262,428,2026-01-13,19.08833333333333,144
1228,427,2026-01-13,19.09111111111111,144
1455,427,2026-01-13,19.093888888888888,144
1551,426,2026-01-13,19.096666666666664,144
1503,425,2026-01-13,19.099444444444444,144
1486,424,2026-01-13,19.102222222222224,144
1434,423,2026-01-13,19.105,144
1446,422,2026-01-13,19.10777777777778,144
1446,421,2026-01-13,19.110555555555557,144
1319,421,2026-01-13,19.113333333333333,144
1244,420,2026-01-13,19.116111111111113,144
1180,420,2026-01-13,19.11888888888889,144
1206,420,2026-01-13,19.121666666666666,144
1353,420,2026-01-13,19.124444444444446,144
1329,420,2026-01-13,19.127222222222223,144
1201,419,2026-01-13,19.13,144
1189,419,2026-01-13,19.13277777777778,144
1143,420,2026-01-13,19.135555555555555,144
1185,420,2026-01-13,19.138333333333332,144
1223,420,2026-01-13,19.141111111111112,144
1323,420,2026-01-13,19.14388888888889,144
1255,420,2026-01-13,19.146666666666665,144
1154,420,2026-01-13,19.149444444444445,144
1165,419,2026-01-13,19.15222222222222,144
1281,420,2026-01-13,19.154999999999998,144
1379,419,2026-01-13,19.157777777777778,144
1313,419,2026-01-13,19.160555555555554,144
1204,419,2026-01-13,19.16333333333333,144
1147,419,2026-01-13,19.16611111111111,144
1197,419,2026-01-13,19.16888888888889,144
1250,419,2026-01-13,19.171666666666667,144
1203,419,2026-01-13,19.174444444444447,144
1053,419,2026-01-13,19.177222222222223,144
1063,419,2026-01-13,19.18,144
1218,420,2026-01-13,19.18277777777778,144
1396,420,2026-01-13,19.185555555555556,144
1454,420,2026-01-13,19.188333333333333,144
1347,420,2026-01-13,19.191111111111113,144
1255,420,2026-01-13,19.19388888888889,144
1282,420,2026-01-13,19.196666666666665,144
1403,420,2026-01-13,19.199444444444445,144
1344,420,2026-01-13,19.202222222222222,144
1278,420,2026-01-13,19.205,144
1403,421,2026-01-13,19.2075,144
1392,421,2026-01-13,19.210277777777776,144
1363,421,2026-01-13,19.213055555555556,144
1278,422,2026-01-13,19.215833333333332,144
1334,422,2026-01-13,19.21861111111111,144
1377,422,2026-01-13,19.22138888888889,144
1350,422,2026-01-13,19.224166666666665,144
1341,422,2026-01-13,19.22694444444444,144
1284,422,2026-01-13,19.22972222222222,144
1239,422,2026-01-13,19.232499999999998,144
1305,422,2026-01-13,19.235277777777778,144
1350,422,2026-01-13,19.238055555555558,144
1263,422,2026-01-13,19.240833333333335,144
1416,421,2026-01-13,19.24361111111111,144
1568,421,2026-01-13,19.24638888888889,144
1434,421,2026-01-13,19.249166666666667,144
1353,422,2026-01-13,19.251944444444444,144
1380,422,2026-01-13,19.254722222222224,144
1455,421,2026-01-13,19.2575,144
1438,421,2026-01-13,19.260277777777777,144
1312,421,2026-01-13,19.263055555555557,144
1203,421,2026-01-13,19.265833333333333,144
1207,420,2026-01-13,19.26861111111111,144
1240,420,2026-01-13,19.27138888888889,144
1339,421,2026-01-13,19.274166666666666,144
1381,421,2026-01-13,19.276944444444442,144
1286,421,2026-01-13,19.279722222222222,144
1168,421,2026-01-13,19.2825,144
1251,421,2026-01-13,19.28527777777778,144
1255,421,2026-01-13,19.28805555555556,144
1380,421,2026-01-13,19.290833333333335,144
1314,421,2026-01-13,19.29361111111111,144
1244,422,2026-01-13,19.29638888888889,144
1239,422,2026-01-13,19.299166666666668,144
1171,422,2026-01-13,19.302222222222223,144
1197,422,2026-01-13,19.304722222222225,144
1338,422,2026-01-13,19.3075,144
1410,422,2026-01-13,19.310277777777777,144
1394,422,2026-01-13,19.313055555555557,144
1320,422,2026-01-13,19.315833333333334,144
1386,422,2026-01-13,19.31861111111111,144
1377,422,2026-01-13,19.32138888888889,144
1296,423,2026-01-13,19.324166666666667,144
1208,423,2026-01-13,19.326944444444443,144
1251,423,2026-01-13,19.329722222222223,144
1193,423,2026-01-13,19.3325,144
1205,423,2026-01-13,19.335277777777776,144
1257,424,2026-01-13,19.338055555555556,144
1350,424,2026-01-13,19.340833333333332,144
1393,424,2026-01-13,19.34361111111111,144
1377,424,2026-01-13,19.34638888888889,144
1406,424,2026-01-13,19.349166666666665,144
1398,424,2026-01-13,19.351944444444445,144
1362,424,2026-01-13,19.354722222222225,144
1344,424,2026-01-13,19.3575,144
1348,424,2026-01-13,19.360277777777778,144
1304,424,2026-01-13,19.363055555555558,144
1380,424,2026-01-13,19.365833333333335,144
1322,424,2026-01-13,19.36861111111111,144
1163,424,2026-01-13,19.37138888888889,144
1232,424,2026-01-13,19.374166666666667,144
1387,424,2026-01-13,19.376944444444444,144
1393,424,2026-01-13,19.379722222222224,144
1387,424,2026-01-13,19.3825,144
1344,424,2026-01-13,19.385277777777777,145
1290,424,2026-01-13,19.388055555555557,145
1380,424,2026-01-13,19.390833333333333,145
1429,424,2026-01-13,19.39361111111111,145
