UTC_timestamp,co2,0.3um,date,time,Wind (MPH),Vis (MI),Weather,Sky Cond,Air Temp (F),Dewpoint (F),6hr Max (F),6hr Min (F),Rel Hum,Wind Chill (F),Heat Index (F),Altimeter (IN),Sea Level Pressure (MB),Precip 1hr,Precip 3hr,Precip 6hr
2026-1-9T17:45:47+00:00,381,829,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:45:57+00:00,384,862,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:46:07+00:00,385,729,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:46:17+00:00,386,720,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:46:27+00:00,385,827,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:46:37+00:00,384,763,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:46:47+00:00,384,780,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:46:57+00:00,385,834,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:47:07+00:00,385,783,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:47:17+00:00,385,824,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:47:27+00:00,385,876,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:47:37+00:00,384,873,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:47:47+00:00,384,864,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:47:57+00:00,383,854,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:48:07+00:00,382,886,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:48:17+00:00,380,990,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:48:27+00:00,379,1007,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:48:37+00:00,378,1019,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:48:47+00:00,378,1016,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:48:57+00:00,376,958,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:49:07+00:00,376,960,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:49:17+00:00,376,912,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:49:27+00:00,375,824,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:49:37+00:00,375,901,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:49:47+00:00,375,898,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:49:57+00:00,375,936,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:50:07+00:00,375,1088,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:50:17+00:00,375,1023,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:50:27+00:00,374,987,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:50:37+00:00,375,1022,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:50:47+00:00,375,969,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:50:57+00:00,376,896,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:51:07+00:00,379,941,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:51:17+00:00,380,878,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:51:27+00:00,381,891,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:51:37+00:00,381,873,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:51:47+00:00,381,799,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:51:57+00:00,380,869,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:52:07+00:00,380,1040,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:52:17+00:00,380,951,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:52:27+00:00,380,906,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:52:37+00:00,380,890,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:52:47+00:00,381,700,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:52:57+00:00,381,674,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:53:07+00:00,381,679,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:53:17+00:00,381,735,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:53:27+00:00,382,803,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:53:37+00:00,381,727,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:53:47+00:00,381,740,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:53:57+00:00,381,772,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:54:07+00:00,381,810,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:54:17+00:00,381,822,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:54:27+00:00,381,840,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:54:37+00:00,381,768,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:54:47+00:00,382,702,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:54:57+00:00,382,736,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:55:07+00:00,382,854,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:55:17+00:00,381,981,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:55:27+00:00,380,918,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:55:37+00:00,379,853,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:55:47+00:00,378,894,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:55:57+00:00,376,986,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:56:07+00:00,374,852,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:56:17+00:00,372,711,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:56:27+00:00,371,777,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:56:37+00:00,371,862,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:56:47+00:00,371,900,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:56:57+00:00,371,822,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:57:07+00:00,371,769,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:57:17+00:00,371,855,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:57:27+00:00,372,802,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:57:37+00:00,373,732,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:57:47+00:00,374,734,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:57:57+00:00,375,731,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:58:07+00:00,375,787,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:58:17+00:00,375,871,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:58:27+00:00,375,838,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:58:37+00:00,375,831,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:58:47+00:00,375,831,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:58:57+00:00,375,738,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:59:07+00:00,375,632,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:59:17+00:00,376,712,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:59:27+00:00,376,759,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:59:37+00:00,377,734,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:59:47+00:00,378,685,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T17:59:57+00:00,379,716,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:00:07+00:00,379,801,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:00:17+00:00,379,739,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:00:27+00:00,379,675,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:00:37+00:00,379,842,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:00:47+00:00,379,863,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:00:57+00:00,378,777,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:01:07+00:00,400,874,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:01:17+00:00,407,885,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:01:27+00:00,406,875,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:01:37+00:00,405,956,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:01:47+00:00,405,720,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:01:57+00:00,406,757,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:02:07+00:00,406,882,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:02:17+00:00,407,791,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:02:27+00:00,407,781,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:02:37+00:00,406,772,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:02:47+00:00,406,866,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:02:57+00:00,406,788,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:03:07+00:00,405,778,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:03:17+00:00,405,838,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:03:27+00:00,404,739,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:03:37+00:00,403,743,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:03:47+00:00,403,819,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:03:57+00:00,403,898,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:04:07+00:00,403,777,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:04:17+00:00,403,713,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:04:27+00:00,403,672,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:04:37+00:00,404,735,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:04:47+00:00,404,691,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:04:57+00:00,404,641,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:05:07+00:00,404,751,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:05:17+00:00,404,818,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:05:27+00:00,404,784,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
2026-1-9T18:05:37+00:00,404,807,2026-01-09,17:54,S 16 G 24,10.0,Mostly Cloudy,BKN020 BKN140 BKN250,46.0,39.0,46.9,28.9,77%,40.0,,30.2,1022.7,,,
