ms,UTC_timestamp,PM1.0,PM2.5,PM10.0,0.3um,0.5um,1.0um,2.5um,5.0um,10.0um,co2,weather_idx
20990000,2026-1-20T01:15:46+00:00,12,17,18,1548,498,83,2,0,0,397,286
21000000,2026-1-20T01:15:56+00:00,13,16,17,1596,518,75,1,1,0,397,286
21010000,2026-1-20T01:16:06+00:00,14,17,17,1630,524,64,0,0,0,397,286
21020000,2026-1-20T01:16:16+00:00,14,17,19,1632,524,63,5,1,0,397,286
21030000,2026-1-20T01:16:26+00:00,13,18,21,1662,527,73,7,2,1,397,286
21040000,2026-1-20T01:16:36+00:00,13,18,18,1621,517,66,3,0,0,397,286
21050000,2026-1-20T01:16:46+00:00,13,18,18,1580,507,70,4,0,0,398,286
21060000,2026-1-20T01:16:56+00:00,12,19,19,1538,489,79,7,0,0,398,286
21070000,2026-1-20T01:17:06+00:00,12,17,18,1483,475,61,6,1,1,398,286
21080000,2026-1-20T01:17:16+00:00,13,18,18,1588,511,84,3,0,0,399,286
21090000,2026-1-20T01:17:26+00:00,13,18,18,1606,515,82,1,0,0,399,286
21100000,2026-1-20T01:17:36+00:00,13,16,17,1561,502,66,1,1,0,399,286
21110000,2026-1-20T01:17:46+00:00,14,17,18,1618,517,67,2,0,0,399,286
21120000,2026-1-20T01:17:56+00:00,13,19,19,1623,518,86,4,0,0,399,286
21130000,2026-1-20T01:18:06+00:00,14,18,20,1695,535,85,5,1,0,400,286
21140000,2026-1-20T01:18:16+00:00,13,16,17,1527,481,67,3,0,0,400,286
21150000,2026-1-20T01:18:26+00:00,12,14,14,1341,429,52,1,0,0,400,286
21160000,2026-1-20T01:18:36+00:00,13,15,16,1445,459,62,2,1,0,400,286
21170000,2026-1-20T01:18:46+00:00,12,17,18,1470,473,80,3,1,1,400,286
21180000,2026-1-20T01:18:56+00:00,13,20,20,1652,532,79,5,0,0,400,286
21190000,2026-1-20T01:19:06+00:00,11,16,16,1435,448,67,6,0,0,400,286
21200000,2026-1-20T01:19:16+00:00,10,15,15,1370,433,74,3,0,0,400,286
21210000,2026-1-20T01:19:26+00:00,10,14,14,1312,425,70,0,0,0,400,286
21220000,2026-1-20T01:19:36+00:00,11,15,15,1449,461,79,0,0,0,400,286
21230000,2026-1-20T01:19:46+00:00,14,19,19,1749,549,97,1,0,0,400,286
21240000,2026-1-20T01:19:56+00:00,14,20,20,1776,566,96,1,0,0,400,286
21250000,2026-1-20T01:20:06+00:00,13,18,18,1617,519,86,1,0,0,400,286
21260000,2026-1-20T01:20:16+00:00,14,18,19,1578,504,83,0,0,0,399,286
21270000,2026-1-20T01:20:26+00:00,13,18,19,1614,519,77,1,1,1,399,286
21280000,2026-1-20T01:20:36+00:00,12,16,17,1498,480,78,2,1,0,399,286
21290000,2026-1-20T01:20:46+00:00,13,17,17,1555,493,79,1,0,0,399,286
21300000,2026-1-20T01:20:56+00:00,13,19,19,1648,518,93,4,0,0,399,286
21310000,2026-1-20T01:21:06+00:00,14,20,21,1678,536,96,8,0,0,399,286
21320000,2026-1-20T01:21:16+00:00,14,20,21,1725,562,96,4,0,0,399,286
21330000,2026-1-20T01:21:26+00:00,11,15,15,1424,454,77,4,0,0,399,286
21340000,2026-1-20T01:21:36+00:00,12,15,15,1508,467,69,2,0,0,399,286
21350000,2026-1-20T01:21:46+00:00,13,16,16,1611,501,60,0,0,0,399,286
21360000,2026-1-20T01:21:56+00:00,13,16,18,1550,489,64,1,1,1,399,286
21370000,2026-1-20T01:22:06+00:00,13,15,17,1557,492,58,2,1,0,399,286
21380000,2026-1-20T01:22:16+00:00,12,13,14,1413,441,50,1,0,0,399,286
21390000,2026-1-20T01:22:26+00:00,12,14,15,1425,443,60,3,0,0,398,286
21400000,2026-1-20T01:22:36+00:00,12,17,18,1489,472,73,5,0,0,398,286
21410000,2026-1-20T01:22:46+00:00,12,15,17,1510,485,71,3,1,1,398,286
21420000,2026-1-20T01:22:56+00:00,12,15,17,1541,486,62,3,1,0,398,286
21430000,2026-1-20T01:23:06+00:00,12,15,17,1482,471,67,2,0,0,398,286
21440000,2026-1-20T01:23:15+00:00,12,17,17,1563,502,70,3,0,0,398,286
21450000,2026-1-20T01:23:25+00:00,11,15,16,1421,451,64,3,0,0,398,286
21460000,2026-1-20T01:23:35+00:00,9,13,15,1302,410,65,3,1,0,398,286
21470000,2026-1-20T01:23:45+00:00,12,17,18,1509,476,73,3,1,0,398,286
21480000,2026-1-20T01:23:55+00:00,13,16,16,1539,490,70,1,0,0,398,286
21490000,2026-1-20T01:24:05+00:00,13,16,16,1505,484,67,0,0,0,398,287
21500000,2026-1-20T01:24:15+00:00,14,16,16,1586,510,58,0,0,0,398,287
21510000,2026-1-20T01:24:25+00:00,12,14,14,1487,474,51,0,0,0,398,287
21520000,2026-1-20T01:24:35+00:00,13,20,22,1659,524,97,10,1,0,398,287
21530000,2026-1-20T01:24:45+00:00,12,19,20,1547,495,79,12,1,0,398,287
21540000,2026-1-20T01:24:55+00:00,13,19,21,1575,503,82,8,2,0,398,287
21550000,2026-1-20T01:25:05+00:00,13,18,19,1560,503,71,7,0,0,398,287
21560000,2026-1-20T01:25:15+00:00,14,19,19,1668,531,67,7,0,0,398,287
21570000,2026-1-20T01:25:25+00:00,12,18,19,1529,483,74,5,1,1,398,287
21580000,2026-1-20T01:25:35+00:00,12,17,18,1479,476,67,2,2,2,398,287
21590000,2026-1-20T01:25:45+00:00,13,16,18,1572,512,71,2,1,1,398,287
21600000,2026-1-20T01:25:55+00:00,14,18,18,1636,535,79,1,0,0,398,287
21610000,2026-1-20T01:26:05+00:00,12,16,16,1521,480,71,1,0,0,398,287
21620000,2026-1-20T01:26:15+00:00,12,16,16,1497,473,75,1,0,0,399,287
21630000,2026-1-20T01:26:25+00:00,13,17,18,1581,508,66,3,1,0,399,287
21640000,2026-1-20T01:26:35+00:00,13,17,19,1647,525,50,5,2,1,399,287
21650000,2026-1-20T01:26:45+00:00,12,17,18,1497,475,62,6,1,1,399,287
21660000,2026-1-20T01:26:55+00:00,12,18,18,1455,461,91,5,0,0,399,287
21670000,2026-1-20T01:27:05+00:00,12,17,17,1529,487,79,1,0,0,398,287
21680000,2026-1-20T01:27:15+00:00,13,18,18,1714,538,82,4,0,0,399,287
21690000,2026-1-20T01:27:25+00:00,12,20,20,1539,483,97,11,0,0,399,287
21700000,2026-1-20T01:27:35+00:00,12,19,19,1597,495,76,8,0,0,399,287
21710000,2026-1-20T01:27:45+00:00,13,16,17,1565,488,65,2,1,0,399,287
21720000,2026-1-20T01:27:55+00:00,12,16,19,1528,485,83,5,1,1,398,287
21730000,2026-1-20T01:28:05+00:00,12,16,18,1527,474,70,5,1,0,398,287
21740000,2026-1-20T01:28:15+00:00,13,17,18,1687,523,67,1,1,0,398,287
21750000,2026-1-20T01:28:25+00:00,13,18,19,1627,516,71,3,1,0,398,287
21760000,2026-1-20T01:28:35+00:00,13,16,18,1515,481,58,4,1,0,398,287
21770000,2026-1-20T01:28:45+00:00,13,17,18,1583,506,62,3,1,0,398,287
21780000,2026-1-20T01:28:55+00:00,15,20,21,1763,563,97,4,0,0,398,287
21790000,2026-1-20T01:29:05+00:00,14,19,19,1672,542,87,2,0,0,398,287
21800000,2026-1-20T01:29:15+00:00,14,18,18,1628,527,73,2,0,0,398,287
21810000,2026-1-20T01:29:25+00:00,13,18,19,1568,494,76,4,1,0,398,287
21820000,2026-1-20T01:29:35+00:00,12,17,17,1477,464,80,2,0,0,398,287
21830000,2026-1-20T01:29:45+00:00,12,16,17,1494,468,79,3,0,0,399,287
21840000,2026-1-20T01:29:55+00:00,12,14,15,1482,463,57,2,1,0,399,287
21850000,2026-1-20T01:30:05+00:00,12,15,16,1473,471,55,1,1,1,399,287
21860000,2026-1-20T01:30:15+00:00,13,16,19,1563,503,63,3,2,2,399,287
21870000,2026-1-20T01:30:25+00:00,14,18,21,1642,527,77,4,2,1,399,287
21880000,2026-1-20T01:30:35+00:00,14,18,19,1696,535,70,4,0,0,399,287
21890000,2026-1-20T01:30:45+00:00,14,18,18,1760,553,59,4,0,0,399,287
21900000,2026-1-20T01:30:55+00:00,12,15,15,1539,486,51,1,0,0,399,287
21910000,2026-1-20T01:31:05+00:00,11,15,17,1553,480,61,2,1,0,399,287
21920000,2026-1-20T01:31:15+00:00,14,18,19,1711,541,62,5,1,1,399,287
21930000,2026-1-20T01:31:25+00:00,15,18,19,1685,544,62,4,0,0,399,287
21940000,2026-1-20T01:31:35+00:00,14,17,18,1580,508,69,3,1,1,399,287
21950000,2026-1-20T01:31:45+00:00,15,19,19,1677,537,77,3,0,0,399,287
21960000,2026-1-20T01:31:55+00:00,14,17,18,1554,503,71,4,1,1,399,287
21970000,2026-1-20T01:32:05+00:00,14,18,18,1617,523,88,3,0,0,399,287
21980000,2026-1-20T01:32:15+00:00,13,17,17,1595,501,77,1,0,0,399,287
21990000,2026-1-20T01:32:25+00:00,12,17,18,1506,478,76,4,0,0,399,287
22000000,2026-1-20T01:32:35+00:00,14,22,23,1692,536,98,12,0,0,399,287
22010000,2026-1-20T01:32:45+00:00,15,20,20,1799,565,72,3,0,0,399,287
22020000,2026-1-20T01:32:55+00:00,13,18,19,1636,522,69,1,0,0,399,287
22030000,2026-1-20T01:33:05+00:00,12,17,19,1551,496,77,3,1,1,399,287
22040000,2026-1-20T01:33:15+00:00,13,16,18,1569,494,74,3,1,1,399,287
22050000,2026-1-20T01:33:25+00:00,13,17,19,1580,498,74,5,0,0,399,287
22060000,2026-1-20T01:33:35+00:00,13,19,21,1665,517,93,6,1,1,399,287
22070000,2026-1-20T01:33:45+00:00,13,19,20,1605,507,106,4,0,0,399,287
22080000,2026-1-20T01:33:55+00:00,12,17,17,1399,455,84,3,0,0,399,287
22090000,2026-1-20T01:34:05+00:00,12,17,17,1536,492,68,2,0,0,399,287
22100000,2026-1-20T01:34:15+00:00,14,17,17,1600,511,66,0,0,0,399,287
22110000,2026-1-20T01:34:25+00:00,13,17,17,1505,483,68,2,0,0,399,287
22120000,2026-1-20T01:34:35+00:00,12,17,17,1416,452,76,6,0,0,399,287
22130000,2026-1-20T01:34:45+00:00,12,20,20,1542,500,85,10,0,0,399,287
22140000,2026-1-20T01:34:55+00:00,13,22,22,1625,521,100,11,0,0,399,287
22150000,2026-1-20T01:35:05+00:00,14,20,23,1686,541,86,9,1,1,399,287
22160000,2026-1-20T01:35:15+00:00,13,18,21,1497,484,69,7,2,1,399,287
22170000,2026-1-20T01:35:25+00:00,12,16,17,1459,465,64,2,1,0,400,287
22180000,2026-1-20T01:35:35+00:00,13,17,17,1584,502,81,0,0,0,400,287
22190000,2026-1-20T01:35:45+00:00,13,16,16,1553,494,77,0,0,0,400,287
22200000,2026-1-20T01:35:55+00:00,13,17,17,1597,507,68,2,0,0,400,287
22210000,2026-1-20T01:36:05+00:00,13,19,19,1728,546,69,4,0,0,400,287
22220000,2026-1-20T01:36:15+00:00,14,16,16,1657,517,53,0,0,0,400,287
22230000,2026-1-20T01:36:25+00:00,13,18,18,1622,514,78,1,0,0,400,287
22240000,2026-1-20T01:36:35+00:00,14,24,24,1737,569,105,8,0,0,400,287
22250000,2026-1-20T01:36:45+00:00,11,18,19,1512,489,70,9,1,0,400,287
22260000,2026-1-20T01:36:55+00:00,13,19,20,1627,520,85,8,1,0,400,287
22270000,2026-1-20T01:37:05+00:00,13,19,20,1670,533,91,5,0,0,400,287
22280000,2026-1-20T01:37:15+00:00,14,19,20,1759,565,94,2,0,0,400,287
22290000,2026-1-20T01:37:25+00:00,13,16,18,1588,516,72,1,1,1,400,287
22300000,2026-1-20T01:37:35+00:00,12,16,16,1551,487,65,2,0,0,400,287
22310000,2026-1-20T01:37:45+00:00,12,16,18,1602,506,67,3,1,1,400,287
22320000,2026-1-20T01:37:55+00:00,12,15,16,1530,494,59,2,1,0,400,287
22330000,2026-1-20T01:38:05+00:00,13,16,16,1489,483,72,1,1,0,400,287
22340000,2026-1-20T01:38:15+00:00,13,18,18,1596,512,79,0,0,0,400,287
22350000,2026-1-20T01:38:25+00:00,13,17,17,1515,485,77,0,0,0,400,287
22360000,2026-1-20T01:38:35+00:00,13,16,16,1500,480,72,1,0,0,400,287
22370000,2026-1-20T01:38:45+00:00,14,17,17,1583,504,73,1,0,0,400,287
22380000,2026-1-20T01:38:55+00:00,14,18,18,1671,534,62,1,0,0,400,287
22390000,2026-1-20T01:39:05+00:00,14,18,19,1701,538,65,3,2,1,400,287
22400000,2026-1-20T01:39:15+00:00,12,16,18,1538,490,65,2,2,1,400,287
22410000,2026-1-20T01:39:25+00:00,12,15,17,1502,487,73,1,1,1,400,287
22420000,2026-1-20T01:39:35+00:00,13,16,17,1556,499,86,0,0,0,400,287
22430000,2026-1-20T01:39:45+00:00,13,18,18,1644,524,85,0,0,0,400,287
22440000,2026-1-20T01:39:55+00:00,13,18,18,1619,507,73,0,0,0,400,287
22450000,2026-1-20T01:40:05+00:00,10,15,15,1416,444,60,0,0,0,400,287
22460000,2026-1-20T01:40:15+00:00,12,16,18,1448,462,86,2,1,1,400,287
22470000,2026-1-20T01:40:25+00:00,14,19,20,1710,548,83,2,1,1,400,287
22480000,2026-1-20T01:40:35+00:00,14,20,20,1721,545,83,3,0,0,400,287
22490000,2026-1-20T01:40:45+00:00,14,19,19,1705,536,80,1,0,0,400,287
22500000,2026-1-20T01:40:55+00:00,14,18,20,1671,528,80,3,1,1,400,287
22510000,2026-1-20T01:41:05+00:00,14,19,20,1717,544,76,6,1,1,400,287
22520000,2026-1-20T01:41:15+00:00,14,20,21,1791,567,84,7,1,1,400,287
22530000,2026-1-20T01:41:25+00:00,14,19,20,1740,559,78,2,0,0,400,287
22540000,2026-1-20T01:41:35+00:00,13,18,18,1619,525,69,1,0,0,401,287
22550000,2026-1-20T01:41:45+00:00,13,18,18,1626,524,69,1,0,0,401,287
22560000,2026-1-20T01:41:55+00:00,16,19,21,1728,557,84,3,2,2,401,287
22570000,2026-1-20T01:42:05+00:00,13,18,21,1632,527,81,5,1,1,401,287
22580000,2026-1-20T01:42:15+00:00,13,22,23,1737,561,101,9,1,0,401,287
22590000,2026-1-20T01:42:25+00:00,13,19,19,1593,512,87,6,0,0,401,287
22600000,2026-1-20T01:42:35+00:00,14,18,18,1671,531,81,1,0,0,401,287
22610000,2026-1-20T01:42:45+00:00,14,18,20,1649,517,85,5,2,1,401,287
22620000,2026-1-20T01:42:55+00:00,14,18,18,1621,509,77,3,1,0,401,287
22630000,2026-1-20T01:43:05+00:00,14,20,21,1853,586,83,5,0,0,401,287
22640000,2026-1-20T01:43:15+00:00,16,24,25,1911,610,93,10,1,0,401,287
22650000,2026-1-20T01:43:25+00:00,12,19,19,1606,501,77,4,0,0,401,287
22660000,2026-1-20T01:43:35+00:00,13,18,19,1692,538,80,1,0,0,401,287
22670000,2026-1-20T01:43:45+00:00,15,20,21,1805,587,93,2,1,0,401,287
22680000,2026-1-20T01:43:55+00:00,15,20,21,1848,589,75,3,0,0,401,287
22690000,2026-1-20T01:44:05+00:00,14,18,18,1685,531,65,1,0,0,401,287
22700000,2026-1-20T01:44:15+00:00,14,17,17,1650,529,65,0,0,0,401,287
22710000,2026-1-20T01:44:25+00:00,14,17,18,1687,544,63,2,1,0,401,287
22720000,2026-1-20T01:44:35+00:00,13,15,16,1541,495,58,1,0,0,401,287
22730000,2026-1-20T01:44:45+00:00,14,18,18,1625,527,79,1,0,0,401,287
22740000,2026-1-20T01:44:55+00:00,15,19,19,1656,533,86,2,1,0,401,287
22750000,2026-1-20T01:45:05+00:00,15,21,24,1719,552,93,6,2,1,401,287
22760000,2026-1-20T01:45:15+00:00,14,22,22,1764,560,98,8,0,0,402,287
22770000,2026-1-20T01:45:25+00:00,13,21,21,1773,556,102,5,0,0,402,287
22780000,2026-1-20T01:45:35+00:00,13,21,23,1661,521,106,8,1,1,402,287
22790000,2026-1-20T01:45:45+00:00,14,20,22,1715,542,82,9,2,1,402,287
22800000,2026-1-20T01:45:55+00:00,17,20,22,1917,611,75,5,1,0,402,287
22810000,2026-1-20T01:46:05+00:00,16,19,19,1845,591,71,2,0,0,402,287
22820000,2026-1-20T01:46:15+00:00,14,18,18,1700,544,65,0,0,0,402,287
22830000,2026-1-20T01:46:25+00:00,16,18,19,1730,563,68,1,1,0,402,287
22840000,2026-1-20T01:46:35+00:00,16,19,20,1857,596,67,2,0,0,402,287
22850000,2026-1-20T01:46:45+00:00,15,20,23,1812,578,92,5,3,0,402,287
22860000,2026-1-20T01:46:55+00:00,14,20,24,1688,546,91,7,4,1,402,287
22870000,2026-1-20T01:47:05+00:00,16,21,24,1855,599,98,3,2,1,402,287
22880000,2026-1-20T01:47:15+00:00,14,20,23,1785,572,97,4,2,2,402,287
22890000,2026-1-20T01:47:25+00:00,14,18,19,1700,540,74,3,0,0,402,287
22900000,2026-1-20T01:47:35+00:00,16,19,19,1813,581,92,0,0,0,402,287
22910000,2026-1-20T01:47:45+00:00,17,20,21,1883,601,95,1,1,0,402,287
22920000,2026-1-20T01:47:55+00:00,15,19,21,1774,562,79,3,3,0,402,287
22930000,2026-1-20T01:48:05+00:00,15,19,21,1784,566,74,3,3,0,402,287
22940000,2026-1-20T01:48:15+00:00,14,18,19,1734,548,71,3,1,0,402,287
22950000,2026-1-20T01:48:25+00:00,12,14,19,1512,479,60,4,4,1,402,287
22960000,2026-1-20T01:48:35+00:00,12,15,19,1484,473,63,4,4,1,402,287
22970000,2026-1-20T01:48:45+00:00,13,17,19,1566,493,85,2,2,0,402,287
22980000,2026-1-20T01:48:55+00:00,13,17,18,1569,493,87,1,1,0,403,287
22990000,2026-1-20T01:49:05+00:00,13,17,18,1581,514,84,0,0,0,402,287
23000000,2026-1-20T01:49:15+00:00,15,19,20,1792,587,86,1,0,0,402,287
23010000,2026-1-20T01:49:25+00:00,16,22,22,1891,602,90,4,0,0,402,287
23020000,2026-1-20T01:49:35+00:00,14,20,20,1805,572,84,3,0,0,403,287
23030000,2026-1-20T01:49:45+00:00,14,18,18,1698,535,78,2,0,0,403,287
23040000,2026-1-20T01:49:55+00:00,14,18,18,1653,519,76,3,0,0,403,287
23050000,2026-1-20T01:50:05+00:00,14,19,20,1652,524,92,7,0,0,403,287
23060000,2026-1-20T01:50:15+00:00,16,20,21,1884,599,87,2,0,0,403,287
23070000,2026-1-20T01:50:25+00:00,15,19,22,1833,575,95,4,2,2,403,287
23080000,2026-1-20T01:50:35+00:00,13,19,20,1657,511,94,7,1,1,403,287
23090000,2026-1-20T01:50:45+00:00,15,20,20,1830,572,81,3,0,0,403,287
23100000,2026-1-20T01:50:55+00:00,16,21,23,1903,602,89,3,1,0,403,287
23110000,2026-1-20T01:51:05+00:00,14,19,21,1638,524,85,6,3,0,403,287
23120000,2026-1-20T01:51:15+00:00,12,17,17,1499,464,71,2,0,0,403,287
23130000,2026-1-20T01:51:25+00:00,13,16,16,1511,469,64,1,0,0,403,287
23140000,2026-1-20T01:51:35+00:00,14,18,18,1707,535,73,4,0,0,403,287
23150000,2026-1-20T01:51:45+00:00,15,20,20,1857,574,79,4,1,0,403,287
23160000,2026-1-20T01:51:55+00:00,14,19,20,1736,545,83,1,1,0,403,287
23170000,2026-1-20T01:52:05+00:00,14,19,23,1728,545,84,4,3,1,403,287
23180000,2026-1-20T01:52:15+00:00,13,18,21,1673,523,64,5,4,1,403,287
23190000,2026-1-20T01:52:25+00:00,14,18,18,1744,551,66,2,0,0,403,287
23200000,2026-1-20T01:52:35+00:00,14,16,16,1593,512,65,0,0,0,403,287
23210000,2026-1-20T01:52:45+00:00,13,16,17,1547,504,64,1,1,0,403,287
23220000,2026-1-20T01:52:55+00:00,16,22,23,1911,616,91,4,0,0,403,287
23230000,2026-1-20T01:53:05+00:00,13,20,21,1686,543,92,7,1,1,403,287
23240000,2026-1-20T01:53:15+00:00,14,22,22,1744,560,98,9,0,0,403,287
23250000,2026-1-20T01:53:25+00:00,17,26,28,1965,634,118,12,1,1,403,287
23260000,2026-1-20T01:53:35+00:00,17,24,27,1930,625,115,12,2,2,403,287
23270000,2026-1-20T01:53:45+00:00,16,22,24,1895,612,95,7,1,1,403,287
23280000,2026-1-20T01:53:55+00:00,15,20,23,1862,588,85,6,2,1,403,287
23290000,2026-1-20T01:54:05+00:00,16,20,21,1819,579,85,2,1,0,403,287
23300000,2026-1-20T01:54:15+00:00,15,20,20,1767,572,80,2,0,0,403,287
23310000,2026-1-20T01:54:25+00:00,15,20,20,1793,575,89,3,0,0,403,287
23320000,2026-1-20T01:54:35+00:00,16,19,22,1869,595,84,3,2,2,403,287
23330000,2026-1-20T01:54:45+00:00,16,20,22,1871,600,88,3,1,0,403,287
23340000,2026-1-20T01:54:55+00:00,16,21,22,1834,586,90,6,0,0,403,287
23350000,2026-1-20T01:55:05+00:00,16,21,23,1850,592,92,6,1,1,403,287
23360000,2026-1-20T01:55:15+00:00,15,19,24,1815,583,88,5,4,0,403,287
23370000,2026-1-20T01:55:25+00:00,17,22,26,1995,641,96,6,4,0,403,287
23380000,2026-1-20T01:55:35+00:00,15,21,21,1807,581,84,7,0,0,403,287
23390000,2026-1-20T01:55:45+00:00,15,20,21,1809,579,81,8,0,0,403,287
23400000,2026-1-20T01:55:55+00:00,16,19,20,1870,601,82,3,1,1,403,287
23410000,2026-1-20T01:56:05+00:00,15,19,20,1824,584,82,5,0,0,403,287
23420000,2026-1-20T01:56:15+00:00,15,20,21,1844,581,86,4,1,1,403,287
23430000,2026-1-20T01:56:25+00:00,15,19,19,1824,574,78,0,0,0,403,287
23440000,2026-1-20T01:56:35+00:00,13,19,20,1666,533,86,2,1,1,403,287
23450000,2026-1-20T01:56:45+00:00,14,20,22,1731,556,101,4,1,0,403,287
23460000,2026-1-20T01:56:55+00:00,14,19,21,1742,559,86,3,1,1,403,287
23470000,2026-1-20T01:57:05+00:00,14,18,19,1738,548,80,1,0,0,403,287
23480000,2026-1-20T01:57:15+00:00,14,18,19,1728,540,81,1,0,0,403,287
23490000,2026-1-20T01:57:25+00:00,16,21,23,1905,589,107,5,2,0,403,287
23500000,2026-1-20T01:57:35+00:00,16,24,25,1897,603,104,12,1,0,402,287
23510000,2026-1-20T01:57:45+00:00,14,19,20,1653,522,85,7,0,0,402,287
23520000,2026-1-20T01:57:55+00:00,14,24,25,1771,552,104,15,2,1,402,287
23530000,2026-1-20T01:58:05+00:00,13,22,25,1730,534,98,14,3,2,402,287
23540000,2026-1-20T01:58:15+00:00,12,18,19,1452,463,80,7,1,0,402,287
23550000,2026-1-20T01:58:25+00:00,12,17,17,1578,487,79,1,0,0,402,287
23560000,2026-1-20T01:58:35+00:00,12,17,17,1645,495,74,1,0,0,402,287
23570000,2026-1-20T01:58:45+00:00,14,18,18,1759,530,66,0,0,0,402,287
23580000,2026-1-20T01:58:55+00:00,14,19,19,1782,552,64,0,0,0,402,287
23590000,2026-1-20T01:59:05+00:00,12,18,18,1679,522,77,0,0,0,402,287
23600000,2026-1-20T01:59:15+00:00,15,20,20,1879,585,86,2,0,0,402,287
23610000,2026-1-20T01:59:25+00:00,16,20,20,1974,631,75,1,0,0,402,287
23620000,2026-1-20T01:59:35+00:00,15,19,19,1880,595,61,1,0,0,402,287
23630000,2026-1-20T01:59:45+00:00,14,18,18,1754,548,61,1,0,0,402,287
23640000,2026-1-20T01:59:55+00:00,14,19,20,1809,565,79,1,1,0,402,287
23650000,2026-1-20T02:00:05+00:00,15,19,21,1858,576,79,3,1,0,402,287
23660000,2026-1-20T02:00:15+00:00,15,19,22,1814,569,70,7,3,1,402,287
23670000,2026-1-20T02:00:25+00:00,15,19,21,1805,572,76,3,1,1,402,287
23680000,2026-1-20T02:00:35+00:00,14,21,21,1758,569,95,5,0,0,402,287
23690000,2026-1-20T02:00:45+00:00,12,21,22,1602,516,94,11,1,1,402,287
23700000,2026-1-20T02:00:55+00:00,14,20,21,1734,558,79,5,0,0,402,287
23710000,2026-1-20T02:01:05+00:00,16,19,19,1790,573,60,0,0,0,402,287
23720000,2026-1-20T02:01:15+00:00,15,18,18,1688,543,66,1,0,0,402,287
23730000,2026-1-20T02:01:25+00:00,14,18,19,1710,552,74,1,1,0,402,287
23740000,2026-1-20T02:01:35+00:00,14,20,24,1800,578,105,4,3,2,402,287
23750000,2026-1-20T02:01:45+00:00,16,21,23,1884,598,100,3,1,1,402,287
23760000,2026-1-20T02:01:55+00:00,16,19,19,1840,584,67,1,0,0,402,287
23770000,2026-1-20T02:02:05+00:00,15,19,19,1762,565,72,4,0,0,402,287
23780000,2026-1-20T02:02:15+00:00,14,18,19,1676,544,69,4,2,0,402,287
23790000,2026-1-20T02:02:25+00:00,14,18,23,1687,539,75,8,6,2,402,287
23800000,2026-1-20T02:02:35+00:00,14,19,25,1719,542,94,10,6,2,401,287
23810000,2026-1-20T02:02:45+00:00,13,18,23,1652,525,82,9,4,2,401,287
23820000,2026-1-20T02:02:55+00:00,14,18,20,1678,530,70,4,3,1,401,287
23830000,2026-1-20T02:03:05+00:00,12,17,17,1503,480,71,3,0,0,401,287
23840000,2026-1-20T02:03:15+00:00,13,18,19,1608,514,70,5,1,0,401,287
23850000,2026-1-20T02:03:25+00:00,15,19,19,1757,566,64,5,0,0,401,287
23860000,2026-1-20T02:03:35+00:00,14,18,18,1710,550,61,3,0,0,401,287
23870000,2026-1-20T02:03:45+00:00,16,22,22,1890,601,74,3,0,0,401,287
23880000,2026-1-20T02:03:55+00:00,17,20,20,1840,585,74,0,0,0,400,287
23890000,2026-1-20T02:04:05+00:00,15,18,19,1718,545,81,0,0,0,400,287
23900000,2026-1-20T02:04:15+00:00,15,19,23,1799,566,94,5,1,0,401,287
23910000,2026-1-20T02:04:25+00:00,17,21,24,1944,621,92,6,1,0,401,287
23920000,2026-1-20T02:04:35+00:00,17,20,21,1930,616,83,1,1,0,401,287
23930000,2026-1-20T02:04:45+00:00,16,19,20,1725,559,91,1,0,0,401,287
23940000,2026-1-20T02:04:55+00:00,14,20,20,1723,560,91,2,0,0,401,287
23950000,2026-1-20T02:05:05+00:00,14,19,19,1695,542,85,1,0,0,401,287
23960000,2026-1-20T02:05:15+00:00,14,20,20,1758,566,88,3,0,0,401,287
23970000,2026-1-20T02:05:25+00:00,17,23,24,1914,613,102,4,1,1,401,287
23980000,2026-1-20T02:05:35+00:00,15,20,21,1849,592,98,1,0,0,401,287
23990000,2026-1-20T02:05:45+00:00,14,20,21,1793,577,98,3,0,0,401,287
24000000,2026-1-20T02:05:55+00:00,14,19,22,1746,552,86,6,2,1,401,287
24010000,2026-1-20T02:06:05+00:00,17,20,21,1890,597,77,2,1,0,401,287
24020000,2026-1-20T02:06:15+00:00,15,20,20,1834,576,79,2,0,0,401,287
24030000,2026-1-20T02:06:25+00:00,14,18,19,1701,535,73,2,0,0,401,287
24040000,2026-1-20T02:06:35+00:00,16,20,20,1854,592,91,2,0,0,401,287
24050000,2026-1-20T02:06:45+00:00,15,20,20,1782,566,92,1,0,0,402,287
24060000,2026-1-20T02:06:55+00:00,14,19,20,1788,567,77,1,0,0,402,287
24070000,2026-1-20T02:07:05+00:00,16,21,22,1914,610,85,3,1,1,402,287
24080000,2026-1-20T02:07:15+00:00,16,20,21,1833,581,77,5,1,0,403,287
24090000,2026-1-20T02:07:25+00:00,15,20,21,1816,582,77,4,1,0,402,287
24100000,2026-1-20T02:07:35+00:00,16,23,24,1940,627,98,3,1,0,402,287
24110000,2026-1-20T02:07:45+00:00,14,21,22,1761,550,90,4,0,0,402,287
24120000,2026-1-20T02:07:55+00:00,14,20,20,1752,551,80,3,0,0,402,287
24130000,2026-1-20T02:08:05+00:00,14,21,23,1737,551,94,7,2,1,402,287
24140000,2026-1-20T02:08:15+00:00,14,21,22,1733,546,76,11,1,0,402,287
