UTC_timestamp,co2,0.3um,date,time,Wind (MPH),Vis (MI),Weather,Sky Cond,Air Temp (F),Dewpoint (F),6hr Max (F),6hr Min (F),Rel Hum,Wind Chill (F),Heat Index (F),Altimeter (IN),Sea Level Pressure (MB),Precip 1hr,Precip 3hr,Precip 6hr
2026-1-12T04:14:46+00:00,402,290,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:14:56+00:00,402,300,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:15:06+00:00,402,303,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:15:16+00:00,402,366,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:15:26+00:00,402,339,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:15:36+00:00,402,270,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:15:46+00:00,402,255,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:15:56+00:00,402,316,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:16:06+00:00,402,369,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:16:16+00:00,402,307,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:16:26+00:00,402,292,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:16:36+00:00,402,285,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:16:46+00:00,402,287,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:16:56+00:00,402,279,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:17:06+00:00,402,272,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:17:16+00:00,402,369,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:17:26+00:00,402,425,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:17:36+00:00,402,355,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:17:46+00:00,402,286,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:17:56+00:00,402,305,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:18:06+00:00,402,298,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:18:16+00:00,402,323,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:18:26+00:00,401,295,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:18:36+00:00,401,244,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:18:46+00:00,401,358,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:18:56+00:00,401,354,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:19:06+00:00,401,317,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:19:16+00:00,401,285,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:19:26+00:00,401,284,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:19:36+00:00,400,336,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:19:46+00:00,400,264,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:19:56+00:00,400,234,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:20:06+00:00,399,280,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:20:16+00:00,399,294,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:20:26+00:00,399,316,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:20:36+00:00,399,300,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:20:46+00:00,399,222,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:20:56+00:00,399,247,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:21:06+00:00,399,228,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:21:16+00:00,399,213,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:21:26+00:00,399,222,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:21:36+00:00,399,207,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:21:46+00:00,399,222,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:21:56+00:00,399,293,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:22:06+00:00,399,316,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:22:16+00:00,399,276,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:22:26+00:00,399,275,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:22:36+00:00,400,214,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:22:46+00:00,399,212,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:22:56+00:00,399,210,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:23:06+00:00,399,162,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:23:16+00:00,399,208,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:23:26+00:00,400,219,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:23:36+00:00,400,153,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:23:46+00:00,400,170,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:23:56+00:00,400,210,2026-01-12,03:54,W 14 G 26,10.0,A Few Clouds,FEW130 FEW250,35.1,18.0,,,50%,27.0,,29.73,1006.6,,,
2026-1-12T04:24:06+00:00,400,222,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:24:16+00:00,400,245,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:24:26+00:00,400,248,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:24:36+00:00,400,166,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:24:46+00:00,400,176,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:24:56+00:00,400,223,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:25:06+00:00,400,213,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:25:16+00:00,400,224,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:25:26+00:00,400,203,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:25:36+00:00,399,213,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:25:46+00:00,399,240,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:25:56+00:00,399,193,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:26:06+00:00,400,143,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:26:16+00:00,400,136,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:26:26+00:00,400,202,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:26:36+00:00,399,195,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:26:46+00:00,399,189,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:26:56+00:00,399,219,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:27:06+00:00,399,201,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:27:16+00:00,399,200,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:27:26+00:00,399,210,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:27:36+00:00,399,186,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:27:46+00:00,399,220,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:27:56+00:00,399,216,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:28:06+00:00,399,219,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:28:16+00:00,399,245,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:28:26+00:00,399,258,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:28:36+00:00,399,252,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:28:46+00:00,400,218,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:28:56+00:00,400,185,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:29:06+00:00,400,181,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:29:16+00:00,400,153,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:29:26+00:00,400,174,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:29:36+00:00,400,176,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:29:46+00:00,400,172,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:29:56+00:00,400,224,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:30:06+00:00,400,171,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:30:16+00:00,400,159,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:30:26+00:00,400,155,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:30:36+00:00,400,102,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:30:46+00:00,401,120,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:30:56+00:00,401,135,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:31:06+00:00,401,168,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:31:16+00:00,401,159,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:31:26+00:00,401,145,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:31:36+00:00,401,128,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:31:46+00:00,401,92,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:31:56+00:00,400,120,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:32:06+00:00,400,160,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:32:16+00:00,400,174,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:32:26+00:00,400,192,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:32:36+00:00,400,228,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:32:46+00:00,400,194,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:32:56+00:00,401,150,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:33:06+00:00,401,156,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:33:16+00:00,401,147,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:33:26+00:00,401,155,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:33:36+00:00,401,189,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:33:46+00:00,401,147,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:33:56+00:00,401,156,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:34:06+00:00,401,203,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:34:16+00:00,401,192,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:34:26+00:00,401,154,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:34:36+00:00,401,190,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:34:46+00:00,401,194,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:34:56+00:00,401,192,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:35:06+00:00,401,171,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:35:16+00:00,401,159,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:35:26+00:00,401,120,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:35:36+00:00,401,129,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:35:46+00:00,401,219,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:35:56+00:00,401,192,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:36:06+00:00,401,198,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:36:16+00:00,401,184,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:36:26+00:00,400,186,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:36:36+00:00,400,211,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:36:46+00:00,400,158,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:36:56+00:00,400,136,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:37:06+00:00,400,141,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:37:16+00:00,400,189,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:37:26+00:00,400,219,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:37:36+00:00,400,171,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:37:46+00:00,400,177,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:37:56+00:00,400,222,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:38:06+00:00,400,211,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:38:16+00:00,400,194,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:38:26+00:00,400,189,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:38:36+00:00,400,195,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
2026-1-12T04:38:46+00:00,400,173,2026-01-12,04:54,W 22 G 36,10.0,A Few Clouds and Breezy,FEW130 FEW250,34.0,17.1,,,50%,23.0,,29.73,1006.6,,,
