ms,UTC_timestamp,latitude,longitude,altitude,temperature,pressure
739999,2025-12-27T20:42:18+00:00,,,,2.15,98797.192
749999,2025-12-27T20:42:28+00:00,,,,2.0,98800.153
759999,2025-12-27T20:42:38+00:00,,,,1.86,98799.216
769999,2025-12-27T20:42:48+00:00,,,,1.79,98796.15
779999,2025-12-27T20:42:58+00:00,,,,1.74,98799.94
789999,2025-12-27T20:43:08+00:00,,,,1.61,98800.39
799999,2025-12-27T20:43:18+00:00,,,,1.52,98801.197
809999,2025-12-27T20:43:28+00:00,,,,1.45,98804.207
819999,2025-12-27T20:43:38+00:00,,,,1.40,98798.92
829999,2025-12-27T20:43:48+00:00,,,,1.36,98800.176
839999,2025-12-27T20:43:58+00:00,,,,1.32,98803.127
849999,2025-12-27T20:44:08+00:00,,,,1.21,98801.140
859999,2025-12-27T20:44:18+00:00,,,,1.8,98802.26
869999,2025-12-27T20:44:28+00:00,,,,0.96,98800.35
879999,2025-12-27T20:44:38+00:00,,,,0.88,98799.149
889999,2025-12-27T20:44:48+00:00,,,,0.75,98799.92
899999,2025-12-27T20:44:58+00:00,,,,0.68,98803.62
909999,2025-12-27T20:45:08+00:00,,,,0.55,98802.232
919999,2025-12-27T20:45:18+00:00,,,,0.52,98802.122
929999,2025-12-27T20:45:28+00:00,,,,0.50,98804.228
939999,2025-12-27T20:45:38+00:00,,,,0.49,98801.198
949999,2025-12-27T20:45:48+00:00,,,,0.46,98799.155
959999,2025-12-27T20:45:58+00:00,,,,0.35,98797.238
969999,2025-12-27T20:46:08+00:00,,,,0.26,98800.75
979999,2025-12-27T20:46:18+00:00,,,,0.19,98801.162
989999,2025-12-27T20:46:28+00:00,,,,0.14,98800.191
999999,2025-12-27T20:46:38+00:00,,,,0.12,98798.38
1009999,2025-12-27T20:46:48+00:00,,,,0.11,98800.196
1019999,2025-12-27T20:46:58+00:00,,,,0.10,98801.16
1029999,2025-12-27T20:47:08+00:00,,,,0.7,98807.22
1039999,2025-12-27T20:47:18+00:00,,,,0.5,98805.118
1049999,2025-12-27T20:47:28+00:00,,,,0.3,98799.95
1059999,2025-12-27T20:47:38+00:00,,,,0.2,98806.74
1069999,2025-12-27T20:47:48+00:00,,,,0.10,98806.40
1079999,2025-12-27T20:47:58+00:00,,,,0.15,98806.15
1089999,2025-12-27T20:48:08+00:00,,,,0.15,98804.246
1099999,2025-12-27T20:48:18+00:00,,,,0.16,98808.138
1109999,2025-12-27T20:48:28+00:00,,,,0.20,98802.87
1119999,2025-12-27T20:48:38+00:00,,,,0.24,98803.62
1129999,2025-12-27T20:48:48+00:00,,,,0.29,98807.107
1139999,2025-12-27T20:48:58+00:00,,,,0.28,98805.16
1149999,2025-12-27T20:49:08+00:00,,,,0.23,98802.4
1159999,2025-12-27T20:49:18+00:00,,,,0.28,98803.66
1169999,2025-12-27T20:49:28+00:00,,,,0.32,98800.83
1179999,2025-12-27T20:49:38+00:00,,,,0.45,98803.188
1189999,2025-12-27T20:49:48+00:00,,,,0.47,98803.232
1199999,2025-12-27T20:49:58+00:00,,,,0.47,98801.14
1209999,2025-12-27T20:50:08+00:00,,,,0.45,98805.150
1219999,2025-12-27T20:50:18+00:00,,,,0.43,98803.26
1229999,2025-12-27T20:50:28+00:00,,,,0.41,98798.217
1239999,2025-12-27T20:50:38+00:00,,,,0.42,98805.41
1249999,2025-12-27T20:50:48+00:00,,,,0.46,98808.51
1259999,2025-12-27T20:50:58+00:00,,,,0.50,98800.112
1269999,2025-12-27T20:51:08+00:00,,,,0.54,98801.191
1279999,2025-12-27T20:51:18+00:00,,,,0.57,98798.168
1289999,2025-12-27T20:51:28+00:00,,,,0.59,98802.154
1299999,2025-12-27T20:51:38+00:00,,,,0.65,98799.238
1309999,2025-12-27T20:51:48+00:00,,,,0.69,98803.120
1319999,2025-12-27T20:51:58+00:00,,,,0.73,98800.171
1329999,2025-12-27T20:52:08+00:00,,,,0.75,98801.151
1339999,2025-12-27T20:52:18+00:00,,,,0.78,98803.114
1349999,2025-12-27T20:52:28+00:00,,,,0.80,98805.1
1359999,2025-12-27T20:52:38+00:00,,,,0.82,98804.55
1369999,2025-12-27T20:52:48+00:00,,,,0.86,98802.225
1379999,2025-12-27T20:52:58+00:00,,,,0.89,98800.253
1389999,2025-12-27T20:53:08+00:00,,,,0.91,98803.57
1399999,2025-12-27T20:53:18+00:00,,,,0.94,98800.244
1409999,2025-12-27T20:53:28+00:00,,,,0.99,98804.124
1419999,2025-12-27T20:53:38+00:00,,,,-1.1,98803.18
1429999,2025-12-27T20:53:48+00:00,,,,-1.6,98804.255
1439999,2025-12-27T20:53:58+00:00,,,,-1.9,98805.215
1449999,2025-12-27T20:54:08+00:00,,,,-1.15,98807.200
1459999,2025-12-27T20:54:18+00:00,,,,-1.20,98806.175
1469999,2025-12-27T20:54:28+00:00,,,,-1.25,98809.193
1479999,2025-12-27T20:54:38+00:00,,,,-1.31,98811.239
1489999,2025-12-27T20:54:48+00:00,,,,-1.32,98813.71
1499999,2025-12-27T20:54:58+00:00,,,,-1.36,98812.45
1509999,2025-12-27T20:55:08+00:00,,,,-1.38,98816.150
1519999,2025-12-27T20:55:18+00:00,,,,-1.40,98812.240
1529999,2025-12-27T20:55:28+00:00,,,,-1.40,98813.175
1539999,2025-12-27T20:55:38+00:00,,,,-1.40,98813.4
1549999,2025-12-27T20:55:48+00:00,,,,-1.41,98814.115
1559999,2025-12-27T20:55:58+00:00,,,,-1.44,98813.57
1569999,2025-12-27T20:56:08+00:00,,,,-1.44,98815.190
1579999,2025-12-27T20:56:18+00:00,,,,-1.46,98815.202
1589999,2025-12-27T20:56:28+00:00,,,,-1.46,98818.163
1599999,2025-12-27T20:56:38+00:00,,,,-1.46,98812.44
1609999,2025-12-27T20:56:48+00:00,,,,-1.48,98817.107
1619999,2025-12-27T20:56:58+00:00,,,,-1.51,98817.138
1629999,2025-12-27T20:57:08+00:00,,,,-1.50,98816.30
1639999,2025-12-27T20:57:18+00:00,,,,-1.50,98820.112
1649999,2025-12-27T20:57:28+00:00,,,,-1.51,98818.10
1659999,2025-12-27T20:57:38+00:00,,,,-1.51,98818.64
1669999,2025-12-27T20:57:48+00:00,,,,-1.55,98821.123
1679999,2025-12-27T20:57:58+00:00,,,,-1.54,98819.23
1689999,2025-12-27T20:58:08+00:00,,,,-1.54,98817.8
1699999,2025-12-27T20:58:18+00:00,,,,-1.53,98817.191
1709999,2025-12-27T20:58:28+00:00,,,,-1.52,98819.250
1719999,2025-12-27T20:58:38+00:00,,,,-1.52,98815.114
1729999,2025-12-27T20:58:48+00:00,,,,-1.54,98817.191
1739999,2025-12-27T20:58:58+00:00,,,,-1.58,98814.131
1749999,2025-12-27T20:59:08+00:00,,,,-1.60,98818.8
1759999,2025-12-27T20:59:18+00:00,,,,-1.63,98817.134
1769999,2025-12-27T20:59:28+00:00,,,,-1.63,98824.156
1779999,2025-12-27T20:59:38+00:00,,,,-1.64,98816.112
1789999,2025-12-27T20:59:48+00:00,,,,-1.64,98812.192
1799999,2025-12-27T20:59:58+00:00,,,,-1.67,98812.105
1809999,2025-12-27T21:00:08+00:00,,,,-1.65,98820.118
1819999,2025-12-27T21:00:18+00:00,,,,-1.69,98816.141
1829999,2025-12-27T21:00:28+00:00,,,,-1.73,98818.45
1839999,2025-12-27T21:00:38+00:00,,,,-1.81,98820.98
1849999,2025-12-27T21:00:48+00:00,,,,-1.86,98817.91
1859999,2025-12-27T21:00:58+00:00,,,,-1.86,98819.9
1869999,2025-12-27T21:01:08+00:00,,,,-1.89,98818.90
1879999,2025-12-27T21:01:18+00:00,,,,-1.92,98811.11
1889999,2025-12-27T21:01:28+00:00,,,,-1.91,98814.52
1899999,2025-12-27T21:01:38+00:00,,,,-1.93,98814.253
1909999,2025-12-27T21:01:48+00:00,,,,-1.92,98821.198
1919999,2025-12-27T21:01:58+00:00,,,,-1.92,98813.81
1929999,2025-12-27T21:02:08+00:00,,,,-1.93,98817.86
1939999,2025-12-27T21:02:18+00:00,,,,-1.93,98822.39
1949999,2025-12-27T21:02:28+00:00,,,,-1.95,98813.122
1959999,2025-12-27T21:02:38+00:00,,,,-1.94,98814.198
1969999,2025-12-27T21:02:48+00:00,,,,-1.95,98809.116
1979999,2025-12-27T21:02:58+00:00,,,,-1.95,98815.211
1989999,2025-12-27T21:03:08+00:00,,,,-1.96,98819.119
1999999,2025-12-27T21:03:18+00:00,,,,-1.96,98819.32
2009999,2025-12-27T21:03:28+00:00,,,,-1.97,98813.54
2019999,2025-12-27T21:03:38+00:00,,,,-1.97,98818.61
2029999,2025-12-27T21:03:48+00:00,,,,-1.99,98815.111
2039999,2025-12-27T21:03:58+00:00,,,,-2.1,98816.25
2049999,2025-12-27T21:04:08+00:00,,,,-2.3,98815.95
2059999,2025-12-27T21:04:18+00:00,,,,-2.7,98818.78
2069999,2025-12-27T21:04:28+00:00,,,,-2.10,98819.162
2079999,2025-12-27T21:04:38+00:00,,,,-2.13,98823.165
2089999,2025-12-27T21:04:48+00:00,,,,-2.19,98818.184
2099999,2025-12-27T21:04:58+00:00,,,,-2.21,98821.69
2109999,2025-12-27T21:05:08+00:00,,,,-2.22,98822.198
2119999,2025-12-27T21:05:18+00:00,,,,-2.24,98824.46
2129999,2025-12-27T21:05:28+00:00,,,,-2.27,98829.160
2139999,2025-12-27T21:05:38+00:00,,,,-2.31,98823.179
2149999,2025-12-27T21:05:48+00:00,,,,-2.34,98827.95
2159999,2025-12-27T21:05:58+00:00,,,,-2.37,98825.46
2169999,2025-12-27T21:06:08+00:00,,,,-2.39,98825.247
2179999,2025-12-27T21:06:18+00:00,,,,-2.40,98824.85
2189999,2025-12-27T21:06:28+00:00,,,,-2.41,98827.75
2199999,2025-12-27T21:06:38+00:00,,,,-2.41,98825.201
2209999,2025-12-27T21:06:48+00:00,,,,-2.45,98826.7
2219999,2025-12-27T21:06:58+00:00,,,,-2.46,98829.180
2229999,2025-12-27T21:07:08+00:00,,,,-2.49,98824.117
2239999,2025-12-27T21:07:18+00:00,,,,-2.51,98828.149
2249999,2025-12-27T21:07:28+00:00,,,,-2.52,98826.40
2259999,2025-12-27T21:07:38+00:00,,,,-2.52,98831.36
2269999,2025-12-27T21:07:48+00:00,,,,-2.55,98831.85
2279999,2025-12-27T21:07:58+00:00,,,,-2.57,98829.228
2289999,2025-12-27T21:08:08+00:00,,,,-2.59,98835.190
2299999,2025-12-27T21:08:18+00:00,,,,-2.63,98834.54
2309999,2025-12-27T21:08:28+00:00,,,,-2.64,98835.152
2319999,2025-12-27T21:08:38+00:00,,,,-2.64,98834.126
2329999,2025-12-27T21:08:48+00:00,,,,-2.65,98834.149
2339999,2025-12-27T21:08:58+00:00,,,,-2.64,98830.165
2349999,2025-12-27T21:09:08+00:00,,,,-2.64,98836.86
2359999,2025-12-27T21:09:18+00:00,,,,-2.66,98832.122
2369999,2025-12-27T21:09:28+00:00,,,,-2.65,98839.58
2379999,2025-12-27T21:09:38+00:00,,,,-2.65,98836.97
2389999,2025-12-27T21:09:48+00:00,,,,-2.65,98839.112
2399999,2025-12-27T21:09:58+00:00,,,,-2.67,98838.42
2409999,2025-12-27T21:10:08+00:00,,,,-2.67,98839.239
2419999,2025-12-27T21:10:18+00:00,,,,-2.68,98838.235
2429999,2025-12-27T21:10:28+00:00,,,,-2.69,98839.83
2439999,2025-12-27T21:10:38+00:00,,,,-2.71,98840.7
2449999,2025-12-27T21:10:48+00:00,,,,-2.71,98841.180
2459999,2025-12-27T21:10:58+00:00,,,,-2.72,98843.137
2469999,2025-12-27T21:11:08+00:00,,,,-2.75,98840.118
2479999,2025-12-27T21:11:18+00:00,,,,-2.78,98843.41
2489999,2025-12-27T21:11:28+00:00,,,,-2.80,98840.132
2499999,2025-12-27T21:11:38+00:00,,,,-2.81,98844.156
2509999,2025-12-27T21:11:48+00:00,,,,-2.81,98842.239
2519999,2025-12-27T21:11:58+00:00,,,,-2.82,98846.27
2529999,2025-12-27T21:12:08+00:00,,,,-2.83,98844.206
2539999,2025-12-27T21:12:18+00:00,,,,-2.83,98850.10
2549999,2025-12-27T21:12:28+00:00,,,,-2.84,98847.207
2559999,2025-12-27T21:12:38+00:00,,,,-2.85,98846.107
2569999,2025-12-27T21:12:48+00:00,,,,-2.86,98844.255
2579999,2025-12-27T21:12:58+00:00,,,,-2.87,98840.109
2589999,2025-12-27T21:13:08+00:00,,,,-2.89,98842.23
2599999,2025-12-27T21:13:18+00:00,,,,-2.90,98842.52
2609999,2025-12-27T21:13:28+00:00,,,,-2.91,98844.181
2619999,2025-12-27T21:13:38+00:00,,,,-2.93,98842.218
2629999,2025-12-27T21:13:48+00:00,,,,-2.94,98846.73
2639999,2025-12-27T21:13:58+00:00,,,,-2.96,98840.93
2649999,2025-12-27T21:14:08+00:00,,,,-2.97,98847.44
2659999,2025-12-27T21:14:18+00:00,,,,-2.98,98851.187
2669999,2025-12-27T21:14:28+00:00,,,,-3.3,98844.11
2679999,2025-12-27T21:14:38+00:00,,,,-3.5,98842.121
2689999,2025-12-27T21:14:48+00:00,,,,-3.6,98847.70
2699999,2025-12-27T21:14:58+00:00,,,,-3.9,98847.149
2709999,2025-12-27T21:15:08+00:00,,,,-3.11,98848.105
2719999,2025-12-27T21:15:18+00:00,,,,-3.12,98850.171
2729999,2025-12-27T21:15:28+00:00,,,,-3.13,98847.37
2739999,2025-12-27T21:15:38+00:00,,,,-3.14,98848.184
2749999,2025-12-27T21:15:48+00:00,,,,-3.15,98850.250
2759999,2025-12-27T21:15:58+00:00,,,,-3.16,98849.193
2769999,2025-12-27T21:16:08+00:00,,,,-3.16,98851.248
2779999,2025-12-27T21:16:18+00:00,,,,-3.20,98853.102
2789999,2025-12-27T21:16:28+00:00,,,,-3.22,98852.215
2799999,2025-12-27T21:16:38+00:00,,,,-3.24,98852.81
2809999,2025-12-27T21:16:48+00:00,,,,-3.28,98858.219
2819999,2025-12-27T21:16:58+00:00,,,,-3.32,98857.155
2829999,2025-12-27T21:17:08+00:00,,,,-3.35,98859.75
2839999,2025-12-27T21:17:18+00:00,,,,-3.39,98858.43
2849999,2025-12-27T21:17:28+00:00,,,,-3.41,98858.231
2859999,2025-12-27T21:17:38+00:00,,,,-3.43,98859.76
2869999,2025-12-27T21:17:48+00:00,,,,-3.46,98861.70
2879999,2025-12-27T21:17:58+00:00,,,,-3.49,98861.105
2889999,2025-12-27T21:18:08+00:00,,,,-3.51,98864.104
2899999,2025-12-27T21:18:18+00:00,,,,-3.51,98859.154
2909999,2025-12-27T21:18:28+00:00,,,,-3.53,98859.193
2919999,2025-12-27T21:18:38+00:00,,,,-3.54,98862.234
2929999,2025-12-27T21:18:48+00:00,,,,-3.58,98861.226
2939999,2025-12-27T21:18:58+00:00,,,,-3.57,98861.44
2949999,2025-12-27T21:19:08+00:00,,,,-3.58,98863.195
2959999,2025-12-27T21:19:18+00:00,,,,-3.59,98864.193
2969999,2025-12-27T21:19:28+00:00,,,,-3.61,98864.17
2979999,2025-12-27T21:19:38+00:00,,,,-3.62,98862.12
2989999,2025-12-27T21:19:48+00:00,,,,-3.65,98866.7
2999999,2025-12-27T21:19:58+00:00,,,,-3.67,98863.130
3009999,2025-12-27T21:20:08+00:00,,,,-3.66,98861.150
3019999,2025-12-27T21:20:18+00:00,,,,-3.66,98870.39
3029999,2025-12-27T21:20:28+00:00,,,,-3.67,98863.105
3039999,2025-12-27T21:20:38+00:00,,,,-3.68,98866.85
3049999,2025-12-27T21:20:48+00:00,,,,-3.68,98862.167
3059999,2025-12-27T21:20:58+00:00,,,,-3.70,98861.77
3069999,2025-12-27T21:21:08+00:00,,,,-3.74,98864.142
3079999,2025-12-27T21:21:18+00:00,,,,-3.78,98863.162
3089999,2025-12-27T21:21:28+00:00,,,,-3.79,98863.73
3099999,2025-12-27T21:21:38+00:00,,,,-3.80,98867.43
3109999,2025-12-27T21:21:48+00:00,,,,-3.81,98861.238
3119999,2025-12-27T21:21:58+00:00,,,,-3.81,98867.125
3129999,2025-12-27T21:22:08+00:00,,,,-3.82,98867.110
3139999,2025-12-27T21:22:18+00:00,,,,-3.86,98869.156
3149999,2025-12-27T21:22:28+00:00,,,,-3.87,98868.108
3159999,2025-12-27T21:22:38+00:00,,,,-3.91,98865.159
3169999,2025-12-27T21:22:48+00:00,,,,-3.94,98870.68
3179999,2025-12-27T21:22:58+00:00,,,,-3.95,98869.106
3189999,2025-12-27T21:23:08+00:00,,,,-3.97,98867.110
3199999,2025-12-27T21:23:18+00:00,,,,-4.3,98864.166
3209999,2025-12-27T21:23:28+00:00,,,,-4.7,98875.98
3219999,2025-12-27T21:23:38+00:00,,,,-4.12,98873.126
3229999,2025-12-27T21:23:48+00:00,,,,-4.17,98870.129
3239999,2025-12-27T21:23:58+00:00,,,,-4.21,98876.99
3249999,2025-12-27T21:24:08+00:00,,,,-4.25,98873.169
3259999,2025-12-27T21:24:18+00:00,,,,-4.28,98877.109
3269999,2025-12-27T21:24:28+00:00,,,,-4.32,98877.84
3279999,2025-12-27T21:24:38+00:00,,,,-4.34,98880.228
3289999,2025-12-27T21:24:48+00:00,,,,-4.39,98875.57
3299999,2025-12-27T21:24:58+00:00,,,,-4.41,98880.226
3309999,2025-12-27T21:25:08+00:00,,,,-4.45,98880.107
3319999,2025-12-27T21:25:18+00:00,,,,-4.49,98884.211
3329999,2025-12-27T21:25:28+00:00,,,,-4.53,98884.228
3339999,2025-12-27T21:25:38+00:00,,,,-4.58,98876.133
3349999,2025-12-27T21:25:48+00:00,,,,-4.60,98880.20
3359999,2025-12-27T21:25:58+00:00,,,,-4.64,98885.47
3369999,2025-12-27T21:26:08+00:00,,,,-4.67,98883.189
3379999,2025-12-27T21:26:18+00:00,,,,-4.67,98880.230
3389999,2025-12-27T21:26:28+00:00,,,,-4.67,98879.59
3399999,2025-12-27T21:26:38+00:00,,,,-4.68,98881.130
3409999,2025-12-27T21:26:48+00:00,,,,-4.69,98882.39
3419999,2025-12-27T21:26:58+00:00,,,,-4.68,98878.215
3429999,2025-12-27T21:27:08+00:00,,,,-4.67,98882.35
3439999,2025-12-27T21:27:18+00:00,,,,-4.67,98881.231
3449999,2025-12-27T21:27:28+00:00,,,,-4.66,98881.135
3459999,2025-12-27T21:27:38+00:00,,,,-4.68,98880.172
3469999,2025-12-27T21:27:48+00:00,,,,-4.70,98883.177
3479999,2025-12-27T21:27:58+00:00,,,,-4.68,98885.89
3489999,2025-12-27T21:28:08+00:00,,,,-4.66,98885.179
3499999,2025-12-27T21:28:18+00:00,,,,-4.65,98886.100
3509999,2025-12-27T21:28:28+00:00,,,,-4.65,98890.144
3519999,2025-12-27T21:28:38+00:00,,,,-4.66,98887.138
3529999,2025-12-27T21:28:48+00:00,,,,-4.66,98888.10
3539999,2025-12-27T21:28:58+00:00,,,,-4.67,98888.105
3549999,2025-12-27T21:29:08+00:00,,,,-4.68,98885.218
3559999,2025-12-27T21:29:18+00:00,,,,-4.69,98886.255
3569999,2025-12-27T21:29:28+00:00,,,,-4.67,98891.149
3579999,2025-12-27T21:29:38+00:00,,,,-4.71,98883.205
3589999,2025-12-27T21:29:48+00:00,,,,-4.71,98886.87
3599999,2025-12-27T21:29:58+00:00,,,,-4.70,98887.69
3609999,2025-12-27T21:30:08+00:00,,,,-4.70,98888.223
3619999,2025-12-27T21:30:18+00:00,,,,-4.69,98885.73
3629999,2025-12-27T21:30:28+00:00,,,,-4.70,98885.83
3639999,2025-12-27T21:30:38+00:00,,,,-4.71,98887.249
3649999,2025-12-27T21:30:48+00:00,,,,-4.70,98887.25
3659999,2025-12-27T21:30:58+00:00,,,,-4.72,98884.242
3669999,2025-12-27T21:31:08+00:00,,,,-4.72,98888.234
3679999,2025-12-27T21:31:18+00:00,,,,-4.72,98885.63
3689999,2025-12-27T21:31:28+00:00,,,,-4.73,98889.41
3699999,2025-12-27T21:31:38+00:00,,,,-4.75,98884.178
3709999,2025-12-27T21:31:48+00:00,,,,-4.76,98887.29
3719999,2025-12-27T21:31:58+00:00,,,,-4.77,98882.55
3729999,2025-12-27T21:32:08+00:00,,,,-4.77,98888.23
3739999,2025-12-27T21:32:18+00:00,,,,-4.78,98881.38
3749999,2025-12-27T21:32:28+00:00,,,,-4.79,98881.101
3759999,2025-12-27T21:32:38+00:00,,,,-4.79,98880.100
3769999,2025-12-27T21:32:48+00:00,,,,-4.79,98884.204
3779999,2025-12-27T21:32:58+00:00,,,,-4.77,98888.66
3789999,2025-12-27T21:33:08+00:00,,,,-4.79,98888.35
3799999,2025-12-27T21:33:18+00:00,,,,-4.79,98882.59
3809999,2025-12-27T21:33:28+00:00,,,,-4.79,98886.16
3819999,2025-12-27T21:33:38+00:00,,,,-4.79,98887.60
3829999,2025-12-27T21:33:48+00:00,,,,-4.79,98885.162
3839999,2025-12-27T21:33:58+00:00,,,,-4.80,98884.53
3849999,2025-12-27T21:34:08+00:00,,,,-4.80,98887.87
3859999,2025-12-27T21:34:18+00:00,,,,-4.80,98884.138
3869999,2025-12-27T21:34:28+00:00,,,,-4.81,98885.252
3879999,2025-12-27T21:34:38+00:00,,,,-4.82,98883.90
3889999,2025-12-27T21:34:48+00:00,,,,-4.82,98884.91
3899999,2025-12-27T21:34:58+00:00,,,,-4.84,98883.197
3909999,2025-12-27T21:35:08+00:00,,,,-4.84,98885.112
3919999,2025-12-27T21:35:18+00:00,,,,-4.84,98887.145
3929999,2025-12-27T21:35:28+00:00,,,,-4.84,98888.155
3939999,2025-12-27T21:35:38+00:00,,,,-4.85,98884.78
3949999,2025-12-27T21:35:48+00:00,,,,-4.86,98885.192
3959999,2025-12-27T21:35:58+00:00,,,,-4.86,98886.106
3969999,2025-12-27T21:36:08+00:00,,,,-4.88,98889.153
3979999,2025-12-27T21:36:18+00:00,,,,-4.87,98887.143
3989999,2025-12-27T21:36:28+00:00,,,,-4.87,98892.187
3999999,2025-12-27T21:36:38+00:00,,,,-4.88,98892.172
4009999,2025-12-27T21:36:48+00:00,,,,-4.88,98889.153
4019999,2025-12-27T21:36:58+00:00,,,,-4.90,98888.37
4029999,2025-12-27T21:37:08+00:00,,,,-4.90,98883.206
4039999,2025-12-27T21:37:18+00:00,,,,-4.90,98887.165
4049999,2025-12-27T21:37:28+00:00,,,,-4.91,98887.184
4059999,2025-12-27T21:37:38+00:00,,,,-4.90,98890.175
4069999,2025-12-27T21:37:48+00:00,,,,-4.92,98887.83
4079999,2025-12-27T21:37:58+00:00,,,,-4.92,98884.7
4089999,2025-12-27T21:38:08+00:00,,,,-4.93,98885.67
4099999,2025-12-27T21:38:18+00:00,,,,-4.93,98888.35
4109999,2025-12-27T21:38:28+00:00,,,,-4.93,98892.69
4119999,2025-12-27T21:38:38+00:00,,,,-4.94,98888.44
4129999,2025-12-27T21:38:48+00:00,,,,-4.95,98886.199
4139999,2025-12-27T21:38:58+00:00,,,,-4.95,98890.243
4149999,2025-12-27T21:39:08+00:00,,,,-4.96,98891.14
4159999,2025-12-27T21:39:18+00:00,,,,-4.95,98893.115
