ms,UTC_timestamp,PM1.0,PM2.5,PM10.0,0.3um,0.5um,1.0um,2.5um,5.0um,10.0um,co2
1970000,2025-12-29T10:02:48+00:00,0,0,0,25,6,0,0,0,0,408
1980000,2025-12-29T10:02:58+00:00,0,0,0,49,16,1,0,0,0,408
1990000,2025-12-29T10:03:08+00:00,0,0,0,42,13,2,0,0,0,408
2000000,2025-12-29T10:03:18+00:00,0,0,0,18,2,0,0,0,0,408
2010000,2025-12-29T10:03:28+00:00,0,0,0,31,7,0,0,0,0,408
2020000,2025-12-29T10:03:38+00:00,0,0,0,67,22,0,0,0,0,408
2030000,2025-12-29T10:03:48+00:00,0,0,0,147,49,0,0,0,0,408
2040000,2025-12-29T10:03:58+00:00,0,0,0,75,25,0,0,0,0,408
2050000,2025-12-29T10:04:08+00:00,0,0,0,67,22,0,0,0,0,408
2060000,2025-12-29T10:04:18+00:00,0,0,0,108,36,2,0,0,0,407
2070000,2025-12-29T10:04:28+00:00,0,0,0,42,14,1,0,0,0,408
2080000,2025-12-29T10:04:38+00:00,0,0,0,21,6,0,0,0,0,408
2090000,2025-12-29T10:04:48+00:00,0,0,0,63,16,0,0,0,0,407
2100000,2025-12-29T10:04:58+00:00,0,0,0,60,15,0,0,0,0,407
2110000,2025-12-29T10:05:08+00:00,0,0,0,55,17,2,2,0,0,408
2120000,2025-12-29T10:05:18+00:00,0,0,0,87,27,1,1,0,0,408
2130000,2025-12-29T10:05:28+00:00,0,0,0,75,24,0,0,0,0,407
2140000,2025-12-29T10:05:38+00:00,0,0,0,76,23,0,0,0,0,407
2150000,2025-12-29T10:05:48+00:00,0,0,0,130,40,0,0,0,0,407
2160000,2025-12-29T10:05:58+00:00,0,0,1,110,34,2,2,2,0,407
2170000,2025-12-29T10:06:08+00:00,0,0,0,97,24,3,1,1,0,407
2180000,2025-12-29T10:06:18+00:00,0,0,0,111,28,1,0,0,0,408
2190000,2025-12-29T10:06:28+00:00,0,0,0,153,47,2,0,0,0,408
2200000,2025-12-29T10:06:38+00:00,1,1,1,271,78,4,0,0,0,408
2210000,2025-12-29T10:06:48+00:00,0,1,3,292,83,8,2,2,2,408
2220000,2025-12-29T10:06:58+00:00,0,0,1,157,46,5,1,1,1,408
2230000,2025-12-29T10:07:08+00:00,0,0,0,99,32,2,0,0,0,408
2240000,2025-12-29T10:07:18+00:00,0,0,1,100,33,5,1,1,1,408
2250000,2025-12-29T10:07:28+00:00,0,0,2,155,47,3,2,2,2,408
2260000,2025-12-29T10:07:38+00:00,0,0,0,140,40,0,0,0,0,408
2270000,2025-12-29T10:07:48+00:00,0,0,0,84,23,0,0,0,0,408
2280000,2025-12-29T10:07:58+00:00,0,0,0,81,18,0,0,0,0,408
2290000,2025-12-29T10:08:08+00:00,0,0,0,67,18,0,0,0,0,409
2300000,2025-12-29T10:08:18+00:00,0,0,0,58,17,0,0,0,0,409
2310000,2025-12-29T10:08:28+00:00,0,0,0,117,35,1,0,0,0,409
2320000,2025-12-29T10:08:38+00:00,0,0,0,90,26,2,0,0,0,409
2330000,2025-12-29T10:08:48+00:00,0,0,0,49,13,0,0,0,0,409
2340000,2025-12-29T10:08:58+00:00,0,0,0,63,18,1,0,0,0,409
2350000,2025-12-29T10:09:08+00:00,0,0,0,61,19,4,0,0,0,409
2360000,2025-12-29T10:09:18+00:00,0,0,0,61,17,2,0,0,0,409
2370000,2025-12-29T10:09:28+00:00,0,0,0,102,29,0,0,0,0,409
2380000,2025-12-29T10:09:38+00:00,0,0,0,109,33,0,0,0,0,409
2390000,2025-12-29T10:09:48+00:00,0,0,0,70,19,0,0,0,0,409
2400000,2025-12-29T10:09:58+00:00,0,0,0,79,23,0,0,0,0,409
2410000,2025-12-29T10:10:08+00:00,0,0,0,100,27,0,0,0,0,409
2420000,2025-12-29T10:10:18+00:00,0,0,0,90,22,0,0,0,0,409
2430000,2025-12-29T10:10:28+00:00,0,0,0,54,12,1,0,0,0,409
2440000,2025-12-29T10:10:38+00:00,0,0,0,55,14,2,0,0,0,409
2450000,2025-12-29T10:10:47+00:00,0,0,0,64,20,3,1,0,0,409
2460000,2025-12-29T10:10:57+00:00,0,0,1,84,26,6,2,0,0,409
2470000,2025-12-29T10:11:07+00:00,0,0,0,83,24,2,0,0,0,409
2480000,2025-12-29T10:11:17+00:00,0,0,0,102,30,0,0,0,0,409
2490000,2025-12-29T10:11:27+00:00,0,0,0,81,24,1,0,0,0,409
2500000,2025-12-29T10:11:37+00:00,0,0,0,103,31,2,0,0,0,409
2510000,2025-12-29T10:11:47+00:00,0,0,0,108,27,0,0,0,0,409
2520000,2025-12-29T10:11:57+00:00,0,0,0,78,17,0,0,0,0,409
2530000,2025-12-29T10:12:07+00:00,0,0,0,66,18,2,2,0,0,409
2540000,2025-12-29T10:12:17+00:00,0,0,0,55,17,1,1,0,0,409
2550000,2025-12-29T10:12:27+00:00,0,0,0,42,13,0,0,0,0,409
2560000,2025-12-29T10:12:37+00:00,0,0,0,35,9,0,0,0,0,409
2570000,2025-12-29T10:12:47+00:00,0,0,0,64,20,0,0,0,0,409
2580000,2025-12-29T10:12:57+00:00,0,0,0,105,28,2,0,0,0,409
2590000,2025-12-29T10:13:07+00:00,0,0,0,133,34,6,0,0,0,409
2600000,2025-12-29T10:13:17+00:00,0,0,0,97,28,6,2,0,0,409
2610000,2025-12-29T10:13:27+00:00,0,0,0,60,18,3,1,0,0,409
2620000,2025-12-29T10:13:37+00:00,0,0,0,81,23,1,0,0,0,409
2630000,2025-12-29T10:13:47+00:00,0,1,1,142,43,5,0,0,0,410
2640000,2025-12-29T10:13:57+00:00,0,0,0,165,39,4,0,0,0,410
2650000,2025-12-29T10:14:07+00:00,0,0,0,129,31,0,0,0,0,410
2660000,2025-12-29T10:14:17+00:00,0,0,0,72,21,0,0,0,0,410
2670000,2025-12-29T10:14:27+00:00,0,0,0,49,12,0,0,0,0,410
2680000,2025-12-29T10:14:37+00:00,0,0,0,28,9,0,0,0,0,410
2690000,2025-12-29T10:14:47+00:00,0,0,0,52,14,2,2,0,0,410
2700000,2025-12-29T10:14:57+00:00,0,0,0,85,25,2,1,0,0,410
2710000,2025-12-29T10:15:07+00:00,0,0,0,75,22,2,0,0,0,410
2720000,2025-12-29T10:15:17+00:00,0,0,0,94,19,0,0,0,0,410
2730000,2025-12-29T10:15:27+00:00,0,0,0,83,20,0,0,0,0,410
2740000,2025-12-29T10:15:37+00:00,0,0,0,120,38,1,0,0,0,409
2750000,2025-12-29T10:15:47+00:00,0,0,0,129,41,2,0,0,0,409
2760000,2025-12-29T10:15:57+00:00,0,0,0,66,20,2,2,0,0,409
2770000,2025-12-29T10:16:07+00:00,0,0,0,60,18,1,1,0,0,409
2780000,2025-12-29T10:16:17+00:00,0,0,0,66,22,0,0,0,0,409
2790000,2025-12-29T10:16:27+00:00,0,0,0,67,21,3,0,0,0,409
2800000,2025-12-29T10:16:37+00:00,0,0,0,84,24,3,0,0,0,410
2810000,2025-12-29T10:16:47+00:00,0,0,0,84,24,2,0,0,0,409
2820000,2025-12-29T10:16:57+00:00,0,0,1,112,32,5,2,2,0,409
2830000,2025-12-29T10:17:07+00:00,0,0,0,125,36,7,1,1,0,409
2840000,2025-12-29T10:17:17+00:00,0,0,1,75,21,5,2,2,2,410
2850000,2025-12-29T10:17:27+00:00,0,0,0,59,14,1,1,1,1,410
2860000,2025-12-29T10:17:37+00:00,0,0,0,95,20,0,0,0,0,409
2870000,2025-12-29T10:17:47+00:00,0,0,0,118,27,0,0,0,0,410
2880000,2025-12-29T10:17:57+00:00,0,1,2,217,64,13,2,2,2,410
2890000,2025-12-29T10:18:07+00:00,1,2,5,312,96,16,4,4,4,410
2900000,2025-12-29T10:18:17+00:00,0,0,1,172,52,2,1,1,1,410
2910000,2025-12-29T10:18:27+00:00,0,1,1,207,58,9,0,0,0,410
2920000,2025-12-29T10:18:37+00:00,0,0,0,177,54,8,0,0,0,410
2930000,2025-12-29T10:18:47+00:00,0,0,0,174,56,0,0,0,0,410
2940000,2025-12-29T10:18:57+00:00,0,0,0,198,58,1,0,0,0,411
2950000,2025-12-29T10:19:07+00:00,1,1,1,338,95,7,0,0,0,411
2960000,2025-12-29T10:19:17+00:00,2,3,5,534,161,26,3,2,0,411
2970000,2025-12-29T10:19:27+00:00,8,16,16,1305,385,102,13,0,0,411
2980000,2025-12-29T10:19:37+00:00,9,17,18,1416,425,111,12,1,1,411
2990000,2025-12-29T10:19:47+00:00,15,29,31,2301,711,203,19,1,1,411
3000000,2025-12-29T10:19:57+00:00,19,33,39,2891,885,240,22,2,2,411
3010000,2025-12-29T10:20:07+00:00,19,34,41,2973,925,237,25,4,3,411
3020000,2025-12-29T10:20:17+00:00,21,40,50,3603,1123,330,45,4,1,411
3030000,2025-12-29T10:20:27+00:00,22,40,54,3742,1158,320,52,15,7,411
3040000,2025-12-29T10:20:37+00:00,14,26,32,2195,680,189,20,5,5,411
3050000,2025-12-29T10:20:47+00:00,7,14,15,1332,419,99,6,1,0,411
3060000,2025-12-29T10:20:57+00:00,7,12,16,1267,391,81,11,4,1,411
3070000,2025-12-29T10:21:07+00:00,7,16,18,1248,396,93,18,2,0,411
3080000,2025-12-29T10:21:17+00:00,6,11,11,1120,353,66,6,0,0,411
3090000,2025-12-29T10:21:27+00:00,4,6,8,903,277,42,4,2,0,411
3100000,2025-12-29T10:21:37+00:00,3,6,7,692,218,42,6,2,0,411
3110000,2025-12-29T10:21:47+00:00,2,4,6,553,172,34,6,3,1,411
3120000,2025-12-29T10:21:57+00:00,2,3,7,540,163,30,6,4,4,411
3130000,2025-12-29T10:22:07+00:00,4,5,6,707,222,40,1,1,1,411
3140000,2025-12-29T10:22:17+00:00,3,5,5,594,189,44,0,0,0,411
3150000,2025-12-29T10:22:27+00:00,2,4,5,554,172,33,1,1,0,411
3160000,2025-12-29T10:22:37+00:00,2,3,6,576,182,25,3,3,1,411
3170000,2025-12-29T10:22:47+00:00,3,4,5,593,181,24,2,2,2,411
3180000,2025-12-29T10:22:57+00:00,2,3,3,501,148,23,0,0,0,411
3190000,2025-12-29T10:23:07+00:00,1,2,2,502,149,13,0,0,0,411
3200000,2025-12-29T10:23:17+00:00,2,2,2,474,138,9,0,0,0,411
3210000,2025-12-29T10:23:27+00:00,0,1,3,288,86,8,3,2,2,411
3220000,2025-12-29T10:23:37+00:00,0,1,2,273,86,10,3,1,1,411
3230000,2025-12-29T10:23:47+00:00,1,3,3,464,140,31,2,0,0,411
3240000,2025-12-29T10:23:57+00:00,1,2,2,419,124,31,1,0,0,411
3250000,2025-12-29T10:24:07+00:00,2,2,3,386,115,19,1,1,1,411
3260000,2025-12-29T10:24:17+00:00,3,4,6,604,178,28,1,1,1,411
3270000,2025-12-29T10:24:27+00:00,2,5,5,537,165,35,2,0,0,411
3280000,2025-12-29T10:24:37+00:00,3,4,6,627,189,26,3,2,2,411
3290000,2025-12-29T10:24:47+00:00,2,4,4,573,169,24,2,1,1,411
3300000,2025-12-29T10:24:57+00:00,2,4,4,532,161,24,2,0,0,411
3310000,2025-12-29T10:25:07+00:00,2,3,4,487,148,26,2,1,1,411
3320000,2025-12-29T10:25:17+00:00,1,1,4,321,91,21,6,2,2,411
3330000,2025-12-29T10:25:27+00:00,1,1,2,342,96,19,2,0,0,411
3340000,2025-12-29T10:25:37+00:00,0,1,1,288,83,21,0,0,0,411
3350000,2025-12-29T10:25:47+00:00,1,1,1,295,86,12,0,0,0,411
3360000,2025-12-29T10:25:57+00:00,1,1,1,356,102,3,0,0,0,411
3370000,2025-12-29T10:26:07+00:00,1,1,1,245,74,4,0,0,0,411
3380000,2025-12-29T10:26:17+00:00,0,0,0,121,38,3,0,0,0,411
3390000,2025-12-29T10:26:27+00:00,0,0,0,96,27,1,0,0,0,411
3400000,2025-12-29T10:26:37+00:00,0,0,0,169,45,4,0,0,0,411
