UTC_timestamp,co2,0.3um,date,time,Wind (MPH),Vis (MI),Weather,Sky Cond,Air Temp (F),Dewpoint (F),6hr Max (F),6hr Min (F),Rel Hum,Wind Chill (F),Heat Index (F),Altimeter (IN),Sea Level Pressure (MB),Precip 1hr,Precip 3hr,Precip 6hr
2026-1-14T19:50:28+00:00,436,1003,,,,,,,,,,,,,,,,,,
2026-1-14T19:50:38+00:00,436,1048,,,,,,,,,,,,,,,,,,
2026-1-14T19:50:48+00:00,436,1083,,,,,,,,,,,,,,,,,,
2026-1-14T19:50:58+00:00,436,1066,,,,,,,,,,,,,,,,,,
2026-1-14T19:51:08+00:00,436,1156,,,,,,,,,,,,,,,,,,
2026-1-14T19:51:18+00:00,436,1240,,,,,,,,,,,,,,,,,,
2026-1-14T19:51:28+00:00,437,1163,,,,,,,,,,,,,,,,,,
2026-1-14T19:51:38+00:00,437,1275,,,,,,,,,,,,,,,,,,
2026-1-14T19:51:48+00:00,437,1260,,,,,,,,,,,,,,,,,,
2026-1-14T19:51:58+00:00,437,1242,,,,,,,,,,,,,,,,,,
2026-1-14T19:52:08+00:00,438,1297,,,,,,,,,,,,,,,,,,
2026-1-14T19:52:18+00:00,437,1203,,,,,,,,,,,,,,,,,,
2026-1-14T19:52:28+00:00,438,1142,,,,,,,,,,,,,,,,,,
2026-1-14T19:52:38+00:00,438,1091,,,,,,,,,,,,,,,,,,
2026-1-14T19:52:48+00:00,438,1046,,,,,,,,,,,,,,,,,,
2026-1-14T19:52:58+00:00,438,1092,,,,,,,,,,,,,,,,,,
2026-1-14T19:53:08+00:00,438,1247,,,,,,,,,,,,,,,,,,
2026-1-14T19:53:18+00:00,438,1341,,,,,,,,,,,,,,,,,,
2026-1-14T19:53:28+00:00,438,1317,,,,,,,,,,,,,,,,,,
2026-1-14T19:53:38+00:00,438,1257,,,,,,,,,,,,,,,,,,
2026-1-14T19:53:48+00:00,438,1283,,,,,,,,,,,,,,,,,,
2026-1-14T19:53:58+00:00,438,1320,,,,,,,,,,,,,,,,,,
2026-1-14T19:54:08+00:00,438,1191,,,,,,,,,,,,,,,,,,
2026-1-14T19:54:18+00:00,438,1205,,,,,,,,,,,,,,,,,,
2026-1-14T19:54:28+00:00,438,1347,,,,,,,,,,,,,,,,,,
2026-1-14T19:54:38+00:00,438,1185,,,,,,,,,,,,,,,,,,
2026-1-14T19:54:48+00:00,438,1115,,,,,,,,,,,,,,,,,,
2026-1-14T19:54:58+00:00,437,1307,,,,,,,,,,,,,,,,,,
2026-1-14T19:55:08+00:00,437,1179,,,,,,,,,,,,,,,,,,
2026-1-14T19:55:18+00:00,437,1121,,,,,,,,,,,,,,,,,,
2026-1-14T19:55:28+00:00,437,1140,,,,,,,,,,,,,,,,,,
2026-1-14T19:55:38+00:00,437,1307,,,,,,,,,,,,,,,,,,
2026-1-14T19:55:48+00:00,437,1158,,,,,,,,,,,,,,,,,,
2026-1-14T19:55:58+00:00,437,1091,,,,,,,,,,,,,,,,,,
2026-1-14T19:56:08+00:00,438,1097,,,,,,,,,,,,,,,,,,
2026-1-14T19:56:18+00:00,438,1142,,,,,,,,,,,,,,,,,,
2026-1-14T19:56:28+00:00,438,1153,,,,,,,,,,,,,,,,,,
2026-1-14T19:56:38+00:00,438,1131,,,,,,,,,,,,,,,,,,
2026-1-14T19:56:48+00:00,438,1149,,,,,,,,,,,,,,,,,,
2026-1-14T19:56:58+00:00,439,1264,,,,,,,,,,,,,,,,,,
2026-1-14T19:57:08+00:00,439,1194,,,,,,,,,,,,,,,,,,
2026-1-14T19:57:18+00:00,439,1180,,,,,,,,,,,,,,,,,,
2026-1-14T19:57:28+00:00,439,1324,,,,,,,,,,,,,,,,,,
2026-1-14T19:57:38+00:00,439,1264,,,,,,,,,,,,,,,,,,
2026-1-14T19:57:48+00:00,439,1224,,,,,,,,,,,,,,,,,,
2026-1-14T19:57:58+00:00,439,1152,,,,,,,,,,,,,,,,,,
2026-1-14T19:58:08+00:00,439,1167,,,,,,,,,,,,,,,,,,
2026-1-14T19:58:18+00:00,439,1091,,,,,,,,,,,,,,,,,,
2026-1-14T19:58:28+00:00,439,1063,,,,,,,,,,,,,,,,,,
2026-1-14T19:58:38+00:00,439,1191,,,,,,,,,,,,,,,,,,
2026-1-14T19:58:48+00:00,440,1276,,,,,,,,,,,,,,,,,,
2026-1-14T19:58:58+00:00,440,1149,,,,,,,,,,,,,,,,,,
2026-1-14T19:59:08+00:00,440,1327,,,,,,,,,,,,,,,,,,
2026-1-14T19:59:18+00:00,440,1370,,,,,,,,,,,,,,,,,,
2026-1-14T19:59:28+00:00,440,1128,,,,,,,,,,,,,,,,,,
2026-1-14T19:59:38+00:00,440,1198,,,,,,,,,,,,,,,,,,
2026-1-14T19:59:48+00:00,440,1191,,,,,,,,,,,,,,,,,,
2026-1-14T19:59:58+00:00,440,1104,,,,,,,,,,,,,,,,,,
2026-1-14T20:00:08+00:00,440,1169,,,,,,,,,,,,,,,,,,
2026-1-14T20:00:18+00:00,440,1314,,,,,,,,,,,,,,,,,,
2026-1-14T20:00:28+00:00,440,1216,,,,,,,,,,,,,,,,,,
2026-1-14T20:00:38+00:00,440,1073,,,,,,,,,,,,,,,,,,
2026-1-14T20:00:48+00:00,440,1170,,,,,,,,,,,,,,,,,,
2026-1-14T20:00:58+00:00,440,1120,,,,,,,,,,,,,,,,,,
2026-1-14T20:01:08+00:00,440,1223,,,,,,,,,,,,,,,,,,
2026-1-14T20:01:18+00:00,440,1299,,,,,,,,,,,,,,,,,,
2026-1-14T20:01:28+00:00,440,1263,,,,,,,,,,,,,,,,,,
2026-1-14T20:01:38+00:00,441,1137,,,,,,,,,,,,,,,,,,
2026-1-14T20:01:48+00:00,441,1140,,,,,,,,,,,,,,,,,,
2026-1-14T20:01:58+00:00,441,1278,,,,,,,,,,,,,,,,,,
2026-1-14T20:02:08+00:00,440,1351,,,,,,,,,,,,,,,,,,
2026-1-14T20:02:18+00:00,440,1364,,,,,,,,,,,,,,,,,,
2026-1-14T20:02:28+00:00,440,1216,,,,,,,,,,,,,,,,,,
2026-1-14T20:02:38+00:00,440,1272,,,,,,,,,,,,,,,,,,
2026-1-14T20:02:48+00:00,440,1262,,,,,,,,,,,,,,,,,,
2026-1-14T20:02:58+00:00,440,1423,,,,,,,,,,,,,,,,,,
2026-1-14T20:03:08+00:00,440,1342,,,,,,,,,,,,,,,,,,
2026-1-14T20:03:18+00:00,440,1325,,,,,,,,,,,,,,,,,,
2026-1-14T20:03:28+00:00,440,1316,,,,,,,,,,,,,,,,,,
2026-1-14T20:03:38+00:00,440,1293,,,,,,,,,,,,,,,,,,
2026-1-14T20:03:48+00:00,440,1230,,,,,,,,,,,,,,,,,,
2026-1-14T20:03:58+00:00,440,1147,,,,,,,,,,,,,,,,,,
2026-1-14T20:04:08+00:00,439,1266,,,,,,,,,,,,,,,,,,
2026-1-14T20:04:18+00:00,439,1259,,,,,,,,,,,,,,,,,,
2026-1-14T20:04:28+00:00,439,1208,,,,,,,,,,,,,,,,,,
2026-1-14T20:04:38+00:00,439,1260,,,,,,,,,,,,,,,,,,
2026-1-14T20:04:48+00:00,439,1268,,,,,,,,,,,,,,,,,,
2026-1-14T20:04:58+00:00,439,1336,,,,,,,,,,,,,,,,,,
2026-1-14T20:05:08+00:00,439,1171,,,,,,,,,,,,,,,,,,
2026-1-14T20:05:18+00:00,439,1072,,,,,,,,,,,,,,,,,,
2026-1-14T20:05:28+00:00,439,1162,,,,,,,,,,,,,,,,,,
2026-1-14T20:05:38+00:00,439,1110,,,,,,,,,,,,,,,,,,
2026-1-14T20:05:48+00:00,439,1086,,,,,,,,,,,,,,,,,,
2026-1-14T20:05:58+00:00,439,1078,,,,,,,,,,,,,,,,,,
2026-1-14T20:06:08+00:00,439,1159,,,,,,,,,,,,,,,,,,
2026-1-14T20:06:18+00:00,439,1159,,,,,,,,,,,,,,,,,,
2026-1-14T20:06:28+00:00,439,1259,,,,,,,,,,,,,,,,,,
2026-1-14T20:06:38+00:00,439,1236,,,,,,,,,,,,,,,,,,
2026-1-14T20:06:48+00:00,439,1224,,,,,,,,,,,,,,,,,,
2026-1-14T20:06:58+00:00,439,1287,,,,,,,,,,,,,,,,,,
2026-1-14T20:07:08+00:00,439,1290,,,,,,,,,,,,,,,,,,
2026-1-14T20:07:18+00:00,439,1251,,,,,,,,,,,,,,,,,,
2026-1-14T20:07:28+00:00,439,1095,,,,,,,,,,,,,,,,,,
2026-1-14T20:07:38+00:00,439,938,,,,,,,,,,,,,,,,,,
2026-1-14T20:07:48+00:00,439,1183,,,,,,,,,,,,,,,,,,
2026-1-14T20:07:58+00:00,439,1215,,,,,,,,,,,,,,,,,,
2026-1-14T20:08:08+00:00,439,1167,,,,,,,,,,,,,,,,,,
2026-1-14T20:08:18+00:00,439,1209,,,,,,,,,,,,,,,,,,
2026-1-14T20:08:28+00:00,439,1221,,,,,,,,,,,,,,,,,,
2026-1-14T20:08:38+00:00,439,1311,,,,,,,,,,,,,,,,,,
2026-1-14T20:08:48+00:00,439,1203,,,,,,,,,,,,,,,,,,
2026-1-14T20:08:58+00:00,439,1257,,,,,,,,,,,,,,,,,,
2026-1-14T20:09:08+00:00,439,1251,,,,,,,,,,,,,,,,,,
2026-1-14T20:09:18+00:00,439,1217,,,,,,,,,,,,,,,,,,
2026-1-14T20:09:28+00:00,439,1256,,,,,,,,,,,,,,,,,,
2026-1-14T20:09:38+00:00,439,1232,,,,,,,,,,,,,,,,,,
2026-1-14T20:09:48+00:00,438,1201,,,,,,,,,,,,,,,,,,
2026-1-14T20:09:58+00:00,438,1140,,,,,,,,,,,,,,,,,,
2026-1-14T20:10:08+00:00,437,1086,,,,,,,,,,,,,,,,,,
2026-1-14T20:10:18+00:00,437,1004,,,,,,,,,,,,,,,,,,
2026-1-14T20:10:28+00:00,437,1128,,,,,,,,,,,,,,,,,,
2026-1-14T20:10:38+00:00,437,1243,,,,,,,,,,,,,,,,,,
2026-1-14T20:10:48+00:00,437,1193,,,,,,,,,,,,,,,,,,
2026-1-14T20:10:58+00:00,437,1171,,,,,,,,,,,,,,,,,,
2026-1-14T20:11:08+00:00,437,1133,,,,,,,,,,,,,,,,,,
2026-1-14T20:11:18+00:00,437,1152,,,,,,,,,,,,,,,,,,
2026-1-14T20:11:28+00:00,437,1185,,,,,,,,,,,,,,,,,,
2026-1-14T20:11:38+00:00,437,1223,,,,,,,,,,,,,,,,,,
2026-1-14T20:11:48+00:00,437,1254,,,,,,,,,,,,,,,,,,
2026-1-14T20:11:58+00:00,437,1178,,,,,,,,,,,,,,,,,,
2026-1-14T20:12:08+00:00,437,1245,,,,,,,,,,,,,,,,,,
2026-1-14T20:12:18+00:00,437,1108,,,,,,,,,,,,,,,,,,
2026-1-14T20:12:28+00:00,437,1027,,,,,,,,,,,,,,,,,,
2026-1-14T20:12:38+00:00,436,1233,,,,,,,,,,,,,,,,,,
2026-1-14T20:12:48+00:00,436,1263,,,,,,,,,,,,,,,,,,
2026-1-14T20:12:58+00:00,436,1101,,,,,,,,,,,,,,,,,,
2026-1-14T20:13:08+00:00,436,1120,,,,,,,,,,,,,,,,,,
2026-1-14T20:13:18+00:00,436,1281,,,,,,,,,,,,,,,,,,
2026-1-14T20:13:28+00:00,436,1254,,,,,,,,,,,,,,,,,,
2026-1-14T20:13:38+00:00,436,1199,,,,,,,,,,,,,,,,,,
2026-1-14T20:13:48+00:00,436,1289,,,,,,,,,,,,,,,,,,
2026-1-14T20:13:58+00:00,436,1297,,,,,,,,,,,,,,,,,,
2026-1-14T20:14:08+00:00,436,1086,,,,,,,,,,,,,,,,,,
2026-1-14T20:14:18+00:00,436,1097,,,,,,,,,,,,,,,,,,
2026-1-14T20:14:28+00:00,436,1250,,,,,,,,,,,,,,,,,,
2026-1-14T20:14:38+00:00,436,1161,,,,,,,,,,,,,,,,,,
2026-1-14T20:14:48+00:00,436,1007,,,,,,,,,,,,,,,,,,
2026-1-14T20:14:58+00:00,436,1124,,,,,,,,,,,,,,,,,,
2026-1-14T20:15:08+00:00,436,1215,,,,,,,,,,,,,,,,,,
2026-1-14T20:15:18+00:00,436,1290,,,,,,,,,,,,,,,,,,
2026-1-14T20:15:28+00:00,436,1242,,,,,,,,,,,,,,,,,,
2026-1-14T20:15:38+00:00,436,1138,,,,,,,,,,,,,,,,,,
2026-1-14T20:15:48+00:00,436,1146,,,,,,,,,,,,,,,,,,
2026-1-14T20:15:58+00:00,436,1201,,,,,,,,,,,,,,,,,,
2026-1-14T20:16:08+00:00,436,1193,,,,,,,,,,,,,,,,,,
2026-1-14T20:16:18+00:00,436,1196,,,,,,,,,,,,,,,,,,
2026-1-14T20:16:28+00:00,436,1140,,,,,,,,,,,,,,,,,,
2026-1-14T20:16:38+00:00,436,1138,,,,,,,,,,,,,,,,,,
2026-1-14T20:16:48+00:00,435,1125,,,,,,,,,,,,,,,,,,
2026-1-14T20:16:58+00:00,435,1129,,,,,,,,,,,,,,,,,,
2026-1-14T20:17:08+00:00,435,1065,,,,,,,,,,,,,,,,,,
2026-1-14T20:17:18+00:00,435,1091,,,,,,,,,,,,,,,,,,
2026-1-14T20:17:28+00:00,435,1149,,,,,,,,,,,,,,,,,,
2026-1-14T20:17:38+00:00,435,1344,,,,,,,,,,,,,,,,,,
2026-1-14T20:17:48+00:00,434,1194,,,,,,,,,,,,,,,,,,
2026-1-14T20:17:58+00:00,434,1098,,,,,,,,,,,,,,,,,,
2026-1-14T20:18:08+00:00,434,1042,,,,,,,,,,,,,,,,,,
2026-1-14T20:18:18+00:00,434,1147,,,,,,,,,,,,,,,,,,
2026-1-14T20:18:28+00:00,434,1226,,,,,,,,,,,,,,,,,,
2026-1-14T20:18:38+00:00,434,1173,,,,,,,,,,,,,,,,,,
2026-1-14T20:18:48+00:00,434,1002,,,,,,,,,,,,,,,,,,
2026-1-14T20:18:58+00:00,434,926,,,,,,,,,,,,,,,,,,
2026-1-14T20:19:08+00:00,434,1045,,,,,,,,,,,,,,,,,,
2026-1-14T20:19:18+00:00,434,1057,,,,,,,,,,,,,,,,,,
2026-1-14T20:19:28+00:00,434,983,,,,,,,,,,,,,,,,,,
2026-1-14T20:19:38+00:00,433,956,,,,,,,,,,,,,,,,,,
2026-1-14T20:19:48+00:00,433,1138,,,,,,,,,,,,,,,,,,
2026-1-14T20:19:58+00:00,434,1179,,,,,,,,,,,,,,,,,,
2026-1-14T20:20:08+00:00,434,1148,,,,,,,,,,,,,,,,,,
2026-1-14T20:20:18+00:00,434,1168,,,,,,,,,,,,,,,,,,
2026-1-14T20:20:28+00:00,434,1153,,,,,,,,,,,,,,,,,,
2026-1-14T20:20:38+00:00,434,1244,,,,,,,,,,,,,,,,,,
2026-1-14T20:20:48+00:00,434,1091,,,,,,,,,,,,,,,,,,
2026-1-14T20:20:58+00:00,433,973,,,,,,,,,,,,,,,,,,
2026-1-14T20:21:08+00:00,434,1096,,,,,,,,,,,,,,,,,,
2026-1-14T20:21:18+00:00,434,1350,,,,,,,,,,,,,,,,,,
2026-1-14T20:21:28+00:00,434,1273,,,,,,,,,,,,,,,,,,
2026-1-14T20:21:38+00:00,434,1185,,,,,,,,,,,,,,,,,,
2026-1-14T20:21:48+00:00,434,1173,,,,,,,,,,,,,,,,,,
2026-1-14T20:21:58+00:00,434,1044,,,,,,,,,,,,,,,,,,
2026-1-14T20:22:08+00:00,434,1110,,,,,,,,,,,,,,,,,,
2026-1-14T20:22:18+00:00,434,1111,,,,,,,,,,,,,,,,,,
2026-1-14T20:22:28+00:00,434,1055,,,,,,,,,,,,,,,,,,
2026-1-14T20:22:38+00:00,434,1068,,,,,,,,,,,,,,,,,,
2026-1-14T20:22:48+00:00,434,1131,,,,,,,,,,,,,,,,,,
2026-1-14T20:22:58+00:00,434,1239,,,,,,,,,,,,,,,,,,
2026-1-14T20:23:08+00:00,434,1256,,,,,,,,,,,,,,,,,,
2026-1-14T20:23:18+00:00,434,1220,,,,,,,,,,,,,,,,,,
2026-1-14T20:23:28+00:00,434,1186,,,,,,,,,,,,,,,,,,
2026-1-14T20:23:38+00:00,434,1172,,,,,,,,,,,,,,,,,,
2026-1-14T20:23:48+00:00,434,1228,,,,,,,,,,,,,,,,,,
2026-1-14T20:23:58+00:00,434,1215,,,,,,,,,,,,,,,,,,
2026-1-14T20:24:08+00:00,434,1245,,,,,,,,,,,,,,,,,,
2026-1-14T20:24:18+00:00,434,1296,,,,,,,,,,,,,,,,,,
2026-1-14T20:24:28+00:00,434,1273,,,,,,,,,,,,,,,,,,
2026-1-14T20:24:38+00:00,434,1288,,,,,,,,,,,,,,,,,,
2026-1-14T20:24:48+00:00,434,1152,,,,,,,,,,,,,,,,,,
2026-1-14T20:24:58+00:00,434,1088,,,,,,,,,,,,,,,,,,
2026-1-14T20:25:08+00:00,434,1197,,,,,,,,,,,,,,,,,,
2026-1-14T20:25:18+00:00,434,1134,,,,,,,,,,,,,,,,,,
2026-1-14T20:25:28+00:00,434,1059,,,,,,,,,,,,,,,,,,
2026-1-14T20:25:38+00:00,433,1239,,,,,,,,,,,,,,,,,,
2026-1-14T20:25:48+00:00,433,1389,,,,,,,,,,,,,,,,,,
2026-1-14T20:25:58+00:00,433,1248,,,,,,,,,,,,,,,,,,
2026-1-14T20:26:08+00:00,433,1112,,,,,,,,,,,,,,,,,,
2026-1-14T20:26:18+00:00,433,1172,,,,,,,,,,,,,,,,,,
2026-1-14T20:26:28+00:00,433,1252,,,,,,,,,,,,,,,,,,
2026-1-14T20:26:38+00:00,433,1235,,,,,,,,,,,,,,,,,,
2026-1-14T20:26:48+00:00,433,1245,,,,,,,,,,,,,,,,,,
2026-1-14T20:26:58+00:00,433,1219,,,,,,,,,,,,,,,,,,
2026-1-14T20:27:08+00:00,433,1072,,,,,,,,,,,,,,,,,,
2026-1-14T20:27:18+00:00,433,1136,,,,,,,,,,,,,,,,,,
2026-1-14T20:27:28+00:00,433,1196,,,,,,,,,,,,,,,,,,
2026-1-14T20:27:38+00:00,433,1130,,,,,,,,,,,,,,,,,,
2026-1-14T20:27:48+00:00,433,1032,,,,,,,,,,,,,,,,,,
2026-1-14T20:27:58+00:00,433,1122,,,,,,,,,,,,,,,,,,
2026-1-14T20:28:08+00:00,434,1250,,,,,,,,,,,,,,,,,,
2026-1-14T20:28:18+00:00,434,1257,,,,,,,,,,,,,,,,,,
2026-1-14T20:28:28+00:00,434,1186,,,,,,,,,,,,,,,,,,
2026-1-14T20:28:38+00:00,434,1174,,,,,,,,,,,,,,,,,,
2026-1-14T20:28:48+00:00,434,1260,,,,,,,,,,,,,,,,,,
2026-1-14T20:28:58+00:00,434,1197,,,,,,,,,,,,,,,,,,
2026-1-14T20:29:08+00:00,434,1206,,,,,,,,,,,,,,,,,,
2026-1-14T20:29:18+00:00,434,1209,,,,,,,,,,,,,,,,,,
2026-1-14T20:29:28+00:00,434,1101,,,,,,,,,,,,,,,,,,
2026-1-14T20:29:38+00:00,434,1076,,,,,,,,,,,,,,,,,,
2026-1-14T20:29:48+00:00,434,1170,,,,,,,,,,,,,,,,,,
2026-1-14T20:29:58+00:00,434,1216,,,,,,,,,,,,,,,,,,
2026-1-14T20:30:08+00:00,434,1183,,,,,,,,,,,,,,,,,,
2026-1-14T20:30:18+00:00,434,1033,,,,,,,,,,,,,,,,,,
2026-1-14T20:30:28+00:00,434,1086,,,,,,,,,,,,,,,,,,
2026-1-14T20:30:38+00:00,434,1332,,,,,,,,,,,,,,,,,,
2026-1-14T20:30:48+00:00,434,1251,,,,,,,,,,,,,,,,,,
2026-1-14T20:30:58+00:00,434,1173,,,,,,,,,,,,,,,,,,
2026-1-14T20:31:08+00:00,433,1142,,,,,,,,,,,,,,,,,,
2026-1-14T20:31:18+00:00,433,1137,,,,,,,,,,,,,,,,,,
2026-1-14T20:31:28+00:00,433,1141,,,,,,,,,,,,,,,,,,
2026-1-14T20:31:38+00:00,432,1101,,,,,,,,,,,,,,,,,,
2026-1-14T20:31:48+00:00,432,1230,,,,,,,,,,,,,,,,,,
2026-1-14T20:31:58+00:00,432,1269,,,,,,,,,,,,,,,,,,
2026-1-14T20:32:08+00:00,431,1209,,,,,,,,,,,,,,,,,,
2026-1-14T20:32:18+00:00,431,1274,,,,,,,,,,,,,,,,,,
2026-1-14T20:32:28+00:00,431,1336,,,,,,,,,,,,,,,,,,
2026-1-14T20:32:38+00:00,431,1110,,,,,,,,,,,,,,,,,,
2026-1-14T20:32:48+00:00,431,1081,,,,,,,,,,,,,,,,,,
2026-1-14T20:32:58+00:00,431,1245,,,,,,,,,,,,,,,,,,
2026-1-14T20:33:08+00:00,430,1311,,,,,,,,,,,,,,,,,,
2026-1-14T20:33:18+00:00,430,1035,,,,,,,,,,,,,,,,,,
2026-1-14T20:33:28+00:00,430,957,,,,,,,,,,,,,,,,,,
2026-1-14T20:33:38+00:00,430,1143,,,,,,,,,,,,,,,,,,
2026-1-14T20:33:48+00:00,430,1229,,,,,,,,,,,,,,,,,,
2026-1-14T20:33:58+00:00,430,1284,,,,,,,,,,,,,,,,,,
2026-1-14T20:34:08+00:00,430,1197,,,,,,,,,,,,,,,,,,
2026-1-14T20:34:18+00:00,430,1113,,,,,,,,,,,,,,,,,,
2026-1-14T20:34:28+00:00,430,1194,,,,,,,,,,,,,,,,,,
2026-1-14T20:34:38+00:00,430,1185,,,,,,,,,,,,,,,,,,
2026-1-14T20:34:48+00:00,430,1180,,,,,,,,,,,,,,,,,,
2026-1-14T20:34:58+00:00,430,1292,,,,,,,,,,,,,,,,,,
2026-1-14T20:35:08+00:00,430,1359,,,,,,,,,,,,,,,,,,
2026-1-14T20:35:18+00:00,430,1221,,,,,,,,,,,,,,,,,,
2026-1-14T20:35:28+00:00,430,1300,,,,,,,,,,,,,,,,,,
2026-1-14T20:35:38+00:00,430,1349,,,,,,,,,,,,,,,,,,
2026-1-14T20:35:48+00:00,430,1280,,,,,,,,,,,,,,,,,,
2026-1-14T20:35:58+00:00,430,1338,,,,,,,,,,,,,,,,,,
2026-1-14T20:36:08+00:00,430,1411,,,,,,,,,,,,,,,,,,
2026-1-14T20:36:18+00:00,430,1244,,,,,,,,,,,,,,,,,,
2026-1-14T20:36:28+00:00,430,1213,,,,,,,,,,,,,,,,,,
2026-1-14T20:36:38+00:00,429,1272,,,,,,,,,,,,,,,,,,
2026-1-14T20:36:48+00:00,429,1119,,,,,,,,,,,,,,,,,,
2026-1-14T20:36:58+00:00,429,1156,,,,,,,,,,,,,,,,,,
2026-1-14T20:37:08+00:00,429,1233,,,,,,,,,,,,,,,,,,
2026-1-14T20:37:18+00:00,429,1168,,,,,,,,,,,,,,,,,,
2026-1-14T20:37:28+00:00,429,1301,,,,,,,,,,,,,,,,,,
2026-1-14T20:37:38+00:00,429,1252,,,,,,,,,,,,,,,,,,
2026-1-14T20:37:48+00:00,429,1345,,,,,,,,,,,,,,,,,,
2026-1-14T20:37:58+00:00,429,1161,,,,,,,,,,,,,,,,,,
